Sku,Date,ShippedQty
29,2013-01-01,351
29,2013-01-02,360
29,2013-01-03,413
29,2013-01-04,406
29,2013-01-05,468
29,2013-01-06,464
29,2013-01-07,307
29,2013-01-08,373
29,2013-01-09,376
29,2013-01-10,372
29,2013-01-11,431
29,2013-01-12,487
29,2013-01-13,476
29,2013-01-14,315
29,2013-01-15,367
29,2013-01-16,399
29,2013-01-17,385
29,2013-01-18,405
29,2013-01-19,447
29,2013-01-20,469
29,2013-01-21,294
29,2013-01-22,371
29,2013-01-23,390
29,2013-01-24,378
29,2013-01-25,426
29,2013-01-26,467
29,2013-01-27,500
29,2013-01-28,317
29,2013-01-29,381
29,2013-01-30,359
29,2013-01-31,365
29,2013-02-01,465
29,2013-02-02,485
29,2013-02-03,502
29,2013-02-04,364
29,2013-02-05,371
29,2013-02-06,397
29,2013-02-07,431
29,2013-02-08,460
29,2013-02-09,498
29,2013-02-10,574
29,2013-02-11,341
29,2013-02-12,442
29,2013-02-13,420
29,2013-02-14,443
29,2013-02-15,457
29,2013-02-16,488
29,2013-02-17,517
29,2013-02-18,357
29,2013-02-19,399
29,2013-02-20,400
29,2013-02-21,460
29,2013-02-22,467
29,2013-02-23,526
29,2013-02-24,514
29,2013-02-25,330
29,2013-02-26,382
29,2013-02-27,419
29,2013-02-28,437
29,2013-03-01,553
29,2013-03-02,585
29,2013-03-03,593
29,2013-03-04,403
29,2013-03-05,474
29,2013-03-06,489
29,2013-03-07,489
29,2013-03-08,568
29,2013-03-09,573
29,2013-03-10,601
29,2013-03-11,398
29,2013-03-12,478
29,2013-03-13,513
29,2013-03-14,536
29,2013-03-15,582
29,2013-03-16,602
29,2013-03-17,613
29,2013-03-18,440
29,2013-03-19,467
29,2013-03-20,473
29,2013-03-21,496
29,2013-03-22,538
29,2013-03-23,613
29,2013-03-24,586
29,2013-03-25,402
29,2013-03-26,477
29,2013-03-27,489
29,2013-03-28,504
29,2013-03-29,598
29,2013-03-30,572
29,2013-03-31,575
29,2013-04-01,484
29,2013-04-02,588
29,2013-04-03,576
29,2013-04-04,611
29,2013-04-05,685
29,2013-04-06,741
29,2013-04-07,747
29,2013-04-08,506
29,2013-04-09,571
29,2013-04-10,599
29,2013-04-11,662
29,2013-04-12,593
29,2013-04-13,715
29,2013-04-14,744
29,2013-04-15,472
29,2013-04-16,587
29,2013-04-17,564
29,2013-04-18,600
29,2013-04-19,630
29,2013-04-20,706
29,2013-04-21,708
29,2013-04-22,464
29,2013-04-23,574
29,2013-04-24,547
29,2013-04-25,591
29,2013-04-26,604
29,2013-04-27,696
29,2013-04-28,664
29,2013-04-29,467
29,2013-04-30,508
29,2013-05-01,613
29,2013-05-02,639
29,2013-05-03,652
29,2013-05-04,718
29,2013-05-05,761
29,2013-05-06,491
29,2013-05-07,631
29,2013-05-08,616
29,2013-05-09,626
29,2013-05-10,711
29,2013-05-11,705
29,2013-05-12,762
29,2013-05-13,563
29,2013-05-14,658
29,2013-05-15,596
29,2013-05-16,627
29,2013-05-17,712
29,2013-05-18,685
29,2013-05-19,759
29,2013-05-20,527
29,2013-05-21,598
29,2013-05-22,583
29,2013-05-23,683
29,2013-05-24,708
29,2013-05-25,742
29,2013-05-26,848
29,2013-05-27,537
29,2013-05-28,598
29,2013-05-29,599
29,2013-05-30,628
29,2013-05-31,739
29,2013-06-01,762
29,2013-06-02,850
29,2013-06-03,584
29,2013-06-04,635
29,2013-06-05,643
29,2013-06-06,733
29,2013-06-07,759
29,2013-06-08,799
29,2013-06-09,850
29,2013-06-10,571
29,2013-06-11,659
29,2013-06-12,682
29,2013-06-13,692
29,2013-06-14,755
29,2013-06-15,776
29,2013-06-16,827
29,2013-06-17,520
29,2013-06-18,657
29,2013-06-19,648
29,2013-06-20,691
29,2013-06-21,706
29,2013-06-22,770
29,2013-06-23,874
29,2013-06-24,579
29,2013-06-25,689
29,2013-06-26,596
29,2013-06-27,697
29,2013-06-28,688
29,2013-06-29,754
29,2013-06-30,817
29,2013-07-01,575
29,2013-07-02,666
29,2013-07-03,683
29,2013-07-04,714
29,2013-07-05,792
29,2013-07-06,845
29,2013-07-07,868
29,2013-07-08,618
29,2013-07-09,721
29,2013-07-10,664
29,2013-07-11,694
29,2013-07-12,784
29,2013-07-13,834
29,2013-07-14,889
29,2013-07-15,590
29,2013-07-16,699
29,2013-07-17,680
29,2013-07-18,731
29,2013-07-19,763
29,2013-07-20,812
29,2013-07-21,833
29,2013-07-22,578
29,2013-07-23,671
29,2013-07-24,702
29,2013-07-25,756
29,2013-07-26,776
