Sku,Date,ShippedQty
35,2013-01-01,350
35,2013-01-02,345
35,2013-01-03,316
35,2013-01-04,389
35,2013-01-05,448
35,2013-01-06,452
35,2013-01-07,272
35,2013-01-08,334
35,2013-01-09,351
35,2013-01-10,336
35,2013-01-11,339
35,2013-01-12,438
35,2013-01-13,447
35,2013-01-14,284
35,2013-01-15,341
35,2013-01-16,343
35,2013-01-17,380
35,2013-01-18,392
35,2013-01-19,401
35,2013-01-20,443
35,2013-01-21,293
35,2013-01-22,331
35,2013-01-23,336
35,2013-01-24,354
35,2013-01-25,397
35,2013-01-26,433
35,2013-01-27,428
35,2013-01-28,284
35,2013-01-29,366
35,2013-01-30,348
35,2013-01-31,383
35,2013-02-01,431
35,2013-02-02,507
35,2013-02-03,558
35,2013-02-04,324
35,2013-02-05,404
35,2013-02-06,373
35,2013-02-07,414
35,2013-02-08,432
35,2013-02-09,492
35,2013-02-10,505
35,2013-02-11,312
35,2013-02-12,391
35,2013-02-13,368
35,2013-02-14,406
35,2013-02-15,463
35,2013-02-16,477
35,2013-02-17,531
35,2013-02-18,276
35,2013-02-19,366
35,2013-02-20,382
35,2013-02-21,397
35,2013-02-22,412
35,2013-02-23,468
35,2013-02-24,495
35,2013-02-25,296
35,2013-02-26,417
35,2013-02-27,375
35,2013-02-28,411
35,2013-03-01,514
35,2013-03-02,566
35,2013-03-03,602
35,2013-03-04,429
35,2013-03-05,489
35,2013-03-06,444
35,2013-03-07,470
35,2013-03-08,564
35,2013-03-09,553
35,2013-03-10,572
35,2013-03-11,360
35,2013-03-12,475
35,2013-03-13,462
35,2013-03-14,511
35,2013-03-15,515
35,2013-03-16,593
35,2013-03-17,547
35,2013-03-18,417
35,2013-03-19,446
35,2013-03-20,457
35,2013-03-21,465
35,2013-03-22,526
35,2013-03-23,557
35,2013-03-24,590
35,2013-03-25,397
35,2013-03-26,449
35,2013-03-27,476
35,2013-03-28,472
35,2013-03-29,524
35,2013-03-30,569
35,2013-03-31,595
35,2013-04-01,449
35,2013-04-02,515
35,2013-04-03,527
35,2013-04-04,567
35,2013-04-05,610
35,2013-04-06,615
35,2013-04-07,690
35,2013-04-08,450
35,2013-04-09,548
35,2013-04-10,503
35,2013-04-11,593
35,2013-04-12,609
35,2013-04-13,650
35,2013-04-14,652
35,2013-04-15,441
35,2013-04-16,583
35,2013-04-17,592
35,2013-04-18,604
35,2013-04-19,598
35,2013-04-20,669
35,2013-04-21,648
35,2013-04-22,409
35,2013-04-23,539
35,2013-04-24,542
35,2013-04-25,576
35,2013-04-26,617
35,2013-04-27,613
35,2013-04-28,689
35,2013-04-29,430
35,2013-04-30,560
35,2013-05-01,545
35,2013-05-02,613
35,2013-05-03,694
35,2013-05-04,711
35,2013-05-05,727
35,2013-05-06,470
35,2013-05-07,571
35,2013-05-08,594
35,2013-05-09,623
35,2013-05-10,653
35,2013-05-11,667
35,2013-05-12,751
35,2013-05-13,495
35,2013-05-14,605
35,2013-05-15,561
35,2013-05-16,606
35,2013-05-17,671
35,2013-05-18,712
35,2013-05-19,771
35,2013-05-20,461
35,2013-05-21,597
35,2013-05-22,574
35,2013-05-23,642
35,2013-05-24,681
35,2013-05-25,685
35,2013-05-26,767
35,2013-05-27,468
35,2013-05-28,593
35,2013-05-29,577
35,2013-05-30,646
35,2013-05-31,662
35,2013-06-01,725
35,2013-06-02,848
35,2013-06-03,456
35,2013-06-04,638
35,2013-06-05,618
35,2013-06-06,628
35,2013-06-07,682
35,2013-06-08,755
35,2013-06-09,769
35,2013-06-10,527
35,2013-06-11,572
35,2013-06-12,591
35,2013-06-13,673
35,2013-06-14,703
35,2013-06-15,757
35,2013-06-16,794
35,2013-06-17,535
35,2013-06-18,620
35,2013-06-19,645
35,2013-06-20,687
35,2013-06-21,713
35,2013-06-22,733
35,2013-06-23,809
35,2013-06-24,516
35,2013-06-25,622
35,2013-06-26,623
35,2013-06-27,643
35,2013-06-28,669
35,2013-06-29,736
35,2013-06-30,811
35,2013-07-01,545
35,2013-07-02,652
35,2013-07-03,602
35,2013-07-04,696
35,2013-07-05,730
35,2013-07-06,773
35,2013-07-07,851
35,2013-07-08,578
35,2013-07-09,682
35,2013-07-10,664
35,2013-07-11,689
35,2013-07-12,771
35,2013-07-13,777
35,2013-07-14,811
35,2013-07-15,589
35,2013-07-16,621
35,2013-07-17,638
35,2013-07-18,651
35,2013-07-19,711
35,2013-07-20,777
35,2013-07-21,888
35,2013-07-22,567
35,2013-07-23,652
35,2013-07-24,650
35,2013-07-25,672
35,2013-07-26,713
35,2013-07-27,777
35,2013-07-28,800
35,2013-07-29,553
35,2013-07-30,665
35,2013-07-31,639
35,2013-08-01,596
35,2013-08-02,662
35,2013-08-03,686
35,2013-08-04,750
35,2013-08-05,467
35,2013-08-06,553
35,2013-08-07,535
35,2013-08-08,596
35,2013-08-09,658
35,2013-08-10,714
35,2013-08-11,737
35,2013-08-12,484
35,2013-08-13,609
35,2013-08-14,570
35,2013-08-15,573
35,2013-08-16,693
35,2013-08-17,746
35,2013-08-18,742
35,2013-08-19,457
35,2013-08-20,583
