Sku,Date,ShippedQty
9,2013-01-01,245
9,2013-01-02,225
9,2013-01-03,265
9,2013-01-04,313
9,2013-01-05,319
9,2013-01-06,326
9,2013-01-07,241
9,2013-01-08,273
9,2013-01-09,256
9,2013-01-10,266
9,2013-01-11,300
9,2013-01-12,331
9,2013-01-13,359
9,2013-01-14,234
9,2013-01-15,308
9,2013-01-16,255
9,2013-01-17,305
9,2013-01-18,308
9,2013-01-19,335
9,2013-01-20,351
9,2013-01-21,216
9,2013-01-22,260
9,2013-01-23,255
9,2013-01-24,291
9,2013-01-25,325
9,2013-01-26,317
9,2013-01-27,359
9,2013-01-28,239
9,2013-01-29,288
9,2013-01-30,258
9,2013-01-31,296
9,2013-02-01,371
9,2013-02-02,373
9,2013-02-03,380
9,2013-02-04,252
9,2013-02-05,264
9,2013-02-06,333
9,2013-02-07,313
9,2013-02-08,359
9,2013-02-09,367
9,2013-02-10,372
9,2013-02-11,278
9,2013-02-12,307
9,2013-02-13,322
9,2013-02-14,328
9,2013-02-15,335
9,2013-02-16,391
9,2013-02-17,375
9,2013-02-18,247
9,2013-02-19,302
9,2013-02-20,305
9,2013-02-21,317
9,2013-02-22,376
9,2013-02-23,358
9,2013-02-24,391
9,2013-02-25,257
9,2013-02-26,313
9,2013-02-27,279
9,2013-02-28,312
9,2013-03-01,431
9,2013-03-02,411
9,2013-03-03,493
9,2013-03-04,344
9,2013-03-05,346
9,2013-03-06,357
9,2013-03-07,402
9,2013-03-08,433
9,2013-03-09,428
9,2013-03-10,469
9,2013-03-11,313
9,2013-03-12,368
9,2013-03-13,331
9,2013-03-14,412
9,2013-03-15,412
9,2013-03-16,434
9,2013-03-17,491
9,2013-03-18,316
9,2013-03-19,360
9,2013-03-20,366
9,2013-03-21,352
9,2013-03-22,395
9,2013-03-23,452
9,2013-03-24,456
9,2013-03-25,326
9,2013-03-26,348
9,2013-03-27,355
9,2013-03-28,384
9,2013-03-29,384
9,2013-03-30,440
9,2013-03-31,510
9,2013-04-01,377
9,2013-04-02,404
9,2013-04-03,421
9,2013-04-04,461
9,2013-04-05,478
9,2013-04-06,457
9,2013-04-07,530
9,2013-04-08,342
9,2013-04-09,425
9,2013-04-10,389
9,2013-04-11,432
9,2013-04-12,473
9,2013-04-13,530
9,2013-04-14,547
9,2013-04-15,352
9,2013-04-16,428
9,2013-04-17,438
9,2013-04-18,423
9,2013-04-19,461
9,2013-04-20,513
9,2013-04-21,523
9,2013-04-22,376
9,2013-04-23,405
9,2013-04-24,400
9,2013-04-25,428
9,2013-04-26,517
9,2013-04-27,522
9,2013-04-28,550
9,2013-04-29,369
9,2013-04-30,419
9,2013-05-01,481
9,2013-05-02,488
9,2013-05-03,464
9,2013-05-04,533
9,2013-05-05,606
9,2013-05-06,350
9,2013-05-07,448
9,2013-05-08,437
9,2013-05-09,474
9,2013-05-10,511
9,2013-05-11,542
9,2013-05-12,574
9,2013-05-13,384
9,2013-05-14,412
9,2013-05-15,453
9,2013-05-16,462
9,2013-05-17,552
9,2013-05-18,541
9,2013-05-19,549
9,2013-05-20,371
9,2013-05-21,455
9,2013-05-22,465
9,2013-05-23,484
9,2013-05-24,529
9,2013-05-25,569
9,2013-05-26,576
9,2013-05-27,389
9,2013-05-28,464
9,2013-05-29,449
9,2013-05-30,470
9,2013-05-31,506
9,2013-06-01,549
9,2013-06-02,590
9,2013-06-03,456
9,2013-06-04,482
9,2013-06-05,509
9,2013-06-06,532
9,2013-06-07,547
9,2013-06-08,585
9,2013-06-09,637
9,2013-06-10,415
9,2013-06-11,444
9,2013-06-12,478
9,2013-06-13,561
9,2013-06-14,522
9,2013-06-15,606
9,2013-06-16,632
9,2013-06-17,411
9,2013-06-18,484
9,2013-06-19,456
9,2013-06-20,516
9,2013-06-21,526
9,2013-06-22,592
9,2013-06-23,603
9,2013-06-24,411
9,2013-06-25,501
9,2013-06-26,468
9,2013-06-27,498
9,2013-06-28,568
9,2013-06-29,543
9,2013-06-30,605
9,2013-07-01,412
9,2013-07-02,501
9,2013-07-03,508
9,2013-07-04,561
9,2013-07-05,582
9,2013-07-06,575
9,2013-07-07,623
9,2013-07-08,452
9,2013-07-09,511
9,2013-07-10,519
9,2013-07-11,565
9,2013-07-12,580
9,2013-07-13,658
9,2013-07-14,649
9,2013-07-15,434
9,2013-07-16,516
9,2013-07-17,465
9,2013-07-18,544
9,2013-07-19,585
9,2013-07-20,588
9,2013-07-21,668
9,2013-07-22,413
9,2013-07-23,499
9,2013-07-24,548
9,2013-07-25,543
9,2013-07-26,569
9,2013-07-27,648
9,2013-07-28,646
9,2013-07-29,443
9,2013-07-30,504
9,2013-07-31,502
9,2013-08-01,454
9,2013-08-02,464
9,2013-08-03,539
9,2013-08-04,584
9,2013-08-05,401
9,2013-08-06,452
9,2013-08-07,413
9,2013-08-08,462
9,2013-08-09,540
9,2013-08-10,503
9,2013-08-11,593
9,2013-08-12,432
9,2013-08-13,442
9,2013-08-14,428
9,2013-08-15,492
9,2013-08-16,506
9,2013-08-17,512
9,2013-08-18,520
9,2013-08-19,357
9,2013-08-20,450
9,2013-08-21,424
9,2013-08-22,515
9,2013-08-23,543
9,2013-08-24,547
9,2013-08-25,579
9,2013-08-26,420
9,2013-08-27,460
9,2013-08-28,452
9,2013-08-29,457
9,2013-08-30,483
9,2013-08-31,510
9,2013-09-01,555
9,2013-09-02,347
9,2013-09-03,437
9,2013-09-04,420
9,2013-09-05,430
9,2013-09-06,506
9,2013-09-07,508
9,2013-09-08,543
9,2013-09-09,318
9,2013-09-10,426
9,2013-09-11,417
9,2013-09-12,443
9,2013-09-13,471
9,2013-09-14,471
9,2013-09-15,541
9,2013-09-16,372
9,2013-09-17,404
9,2013-09-18,421
9,2013-09-19,481
9,2013-09-20,480
9,2013-09-21,542
9,2013-09-22,523
9,2013-09-23,321
9,2013-09-24,456
9,2013-09-25,425
9,2013-09-26,434
9,2013-09-27,501
9,2013-09-28,471
9,2013-09-29,518
9,2013-09-30,362
9,2013-10-01,392
9,2013-10-02,382
9,2013-10-03,402
9,2013-10-04,413
9,2013-10-05,484
9,2013-10-06,482
9,2013-10-07,336
9,2013-10-08,370
9,2013-10-09,368
9,2013-10-10,413
9,2013-10-11,457
9,2013-10-12,481
9,2013-10-13,494
9,2013-10-14,324
9,2013-10-15,386
9,2013-10-16,383
9,2013-10-17,413
9,2013-10-18,447
9,2013-10-19,494
9,2013-10-20,513
9,2013-10-21,327
9,2013-10-22,397
9,2013-10-23,398
9,2013-10-24,441
9,2013-10-25,465
9,2013-10-26,482
9,2013-10-27,501
9,2013-10-28,308
9,2013-10-29,390
9,2013-10-30,372
9,2013-10-31,413
9,2013-11-01,473
9,2013-11-02,471
9,2013-11-03,575
9,2013-11-04,369
9,2013-11-05,427
9,2013-11-06,413
9,2013-11-07,400
9,2013-11-08,480
9,2013-11-09,493
9,2013-11-10,537
9,2013-11-11,366
9,2013-11-12,431
9,2013-11-13,405
9,2013-11-14,444
9,2013-11-15,487
9,2013-11-16,516
9,2013-11-17,534
9,2013-11-18,377
9,2013-11-19,447
9,2013-11-20,414
9,2013-11-21,424
9,2013-11-22,442
9,2013-11-23,533
9,2013-11-24,544
9,2013-11-25,347
9,2013-11-26,406
9,2013-11-27,428
9,2013-11-28,452
9,2013-11-29,446
9,2013-11-30,481
9,2013-12-01,371
9,2013-12-02,253
9,2013-12-03,307
9,2013-12-04,307
9,2013-12-05,309
9,2013-12-06,321
9,2013-12-07,376
9,2013-12-08,394
9,2013-12-09,221
9,2013-12-10,311
9,2013-12-11,300
9,2013-12-12,321
9,2013-12-13,324
9,2013-12-14,358
9,2013-12-15,374
9,2013-12-16,260
9,2013-12-17,297
9,2013-12-18,296
9,2013-12-19,320
9,2013-12-20,367
9,2013-12-21,374
9,2013-12-22,429
9,2013-12-23,235
9,2013-12-24,283
9,2013-12-25,309
9,2013-12-26,296
9,2013-12-27,352
9,2013-12-28,422
9,2013-12-29,343
9,2013-12-30,268
9,2013-12-31,307
9,2014-01-01,289
9,2014-01-02,340
9,2014-01-03,368
9,2014-01-04,379
9,2014-01-05,406
9,2014-01-06,245
9,2014-01-07,297
9,2014-01-08,280
9,2014-01-09,344
9,2014-01-10,385
9,2014-01-11,389
9,2014-01-12,384
9,2014-01-13,268
9,2014-01-14,334
9,2014-01-15,302
9,2014-01-16,315
9,2014-01-17,351
9,2014-01-18,345
9,2014-01-19,406
9,2014-01-20,239
9,2014-01-21,292
9,2014-01-22,310
9,2014-01-23,305
9,2014-01-24,366
9,2014-01-25,362
9,2014-01-26,388
9,2014-01-27,285
9,2014-01-28,347
9,2014-01-29,284
9,2014-01-30,338
9,2014-01-31,402
9,2014-02-01,402
9,2014-02-02,479
9,2014-02-03,296
9,2014-02-04,324
9,2014-02-05,377
9,2014-02-06,349
9,2014-02-07,412
9,2014-02-08,470
9,2014-02-09,478
9,2014-02-10,267
9,2014-02-11,345
9,2014-02-12,349
9,2014-02-13,403
9,2014-02-14,401
9,2014-02-15,391
9,2014-02-16,464
9,2014-02-17,294
9,2014-02-18,367
9,2014-02-19,351
9,2014-02-20,365
9,2014-02-21,400
9,2014-02-22,393
9,2014-02-23,448
9,2014-02-24,289
9,2014-02-25,317
9,2014-02-26,333
9,2014-02-27,358
9,2014-02-28,362
9,2014-03-01,519
9,2014-03-02,506
9,2014-03-03,380
9,2014-03-04,410
9,2014-03-05,360
9,2014-03-06,460
9,2014-03-07,493
9,2014-03-08,486
9,2014-03-09,497
9,2014-03-10,351
9,2014-03-11,442
9,2014-03-12,392
9,2014-03-13,424
9,2014-03-14,460
9,2014-03-15,478
9,2014-03-16,516
9,2014-03-17,416
9,2014-03-18,431
9,2014-03-19,398
9,2014-03-20,455
9,2014-03-21,433
9,2014-03-22,547
9,2014-03-23,535
9,2014-03-24,340
9,2014-03-25,410
9,2014-03-26,400
9,2014-03-27,444
9,2014-03-28,521
9,2014-03-29,507
9,2014-03-30,538
9,2014-03-31,337
9,2014-04-01,456
9,2014-04-02,460
9,2014-04-03,493
9,2014-04-04,528
9,2014-04-05,606
9,2014-04-06,648
9,2014-04-07,404
9,2014-04-08,476
9,2014-04-09,454
9,2014-04-10,521
9,2014-04-11,559
9,2014-04-12,609
9,2014-04-13,635
9,2014-04-14,393
9,2014-04-15,492
9,2014-04-16,499
9,2014-04-17,537
9,2014-04-18,531
9,2014-04-19,552
9,2014-04-20,585
9,2014-04-21,421
9,2014-04-22,485
9,2014-04-23,479
9,2014-04-24,522
9,2014-04-25,495
9,2014-04-26,548
9,2014-04-27,584
9,2014-04-28,434
9,2014-04-29,494
9,2014-04-30,458
9,2014-05-01,570
9,2014-05-02,618
9,2014-05-03,614
9,2014-05-04,688
9,2014-05-05,469
9,2014-05-06,538
9,2014-05-07,493
9,2014-05-08,518
9,2014-05-09,608
9,2014-05-10,644
9,2014-05-11,602
9,2014-05-12,461
9,2014-05-13,532
9,2014-05-14,512
9,2014-05-15,502
9,2014-05-16,588
9,2014-05-17,634
9,2014-05-18,718
9,2014-05-19,457
9,2014-05-20,469
9,2014-05-21,532
9,2014-05-22,558
9,2014-05-23,550
9,2014-05-24,600
9,2014-05-25,620
9,2014-05-26,419
9,2014-05-27,519
9,2014-05-28,473
9,2014-05-29,551
9,2014-05-30,572
9,2014-05-31,650
9,2014-06-01,683
9,2014-06-02,482
9,2014-06-03,557
9,2014-06-04,535
9,2014-06-05,561
9,2014-06-06,568
9,2014-06-07,668
9,2014-06-08,695
9,2014-06-09,485
9,2014-06-10,572
9,2014-06-11,549
9,2014-06-12,569
9,2014-06-13,647
9,2014-06-14,667
9,2014-06-15,713
9,2014-06-16,450
9,2014-06-17,528
9,2014-06-18,537
9,2014-06-19,603
9,2014-06-20,655
9,2014-06-21,705
9,2014-06-22,736
9,2014-06-23,462
9,2014-06-24,532
9,2014-06-25,563
9,2014-06-26,589
9,2014-06-27,656
9,2014-06-28,660
9,2014-06-29,706
9,2014-06-30,507
9,2014-07-01,581
9,2014-07-02,578
9,2014-07-03,620
9,2014-07-04,658
9,2014-07-05,742
9,2014-07-06,741
9,2014-07-07,548
9,2014-07-08,558
9,2014-07-09,576
9,2014-07-10,633
9,2014-07-11,664
9,2014-07-12,702
9,2014-07-13,775
9,2014-07-14,507
9,2014-07-15,576
9,2014-07-16,550
9,2014-07-17,608
9,2014-07-18,671
9,2014-07-19,731
9,2014-07-20,754
9,2014-07-21,517
9,2014-07-22,563
9,2014-07-23,573
9,2014-07-24,670
9,2014-07-25,673
9,2014-07-26,688
9,2014-07-27,720
9,2014-07-28,502
9,2014-07-29,563
9,2014-07-30,566
9,2014-07-31,591
9,2014-08-01,613
9,2014-08-02,641
9,2014-08-03,692
9,2014-08-04,397
9,2014-08-05,488
9,2014-08-06,518
9,2014-08-07,587
9,2014-08-08,622
9,2014-08-09,632
9,2014-08-10,680
9,2014-08-11,413
9,2014-08-12,497
9,2014-08-13,516
9,2014-08-14,537
9,2014-08-15,575
9,2014-08-16,604
9,2014-08-17,619
9,2014-08-18,423
9,2014-08-19,517
9,2014-08-20,503
9,2014-08-21,509
9,2014-08-22,547
9,2014-08-23,635
9,2014-08-24,675
9,2014-08-25,458
9,2014-08-26,511
9,2014-08-27,503
9,2014-08-28,549
9,2014-08-29,571
9,2014-08-30,593
9,2014-08-31,638
9,2014-09-01,421
9,2014-09-02,479
9,2014-09-03,490
9,2014-09-04,515
9,2014-09-05,536
9,2014-09-06,588
9,2014-09-07,622
9,2014-09-08,429
9,2014-09-09,464
9,2014-09-10,473
9,2014-09-11,514
9,2014-09-12,544
9,2014-09-13,590
9,2014-09-14,629
9,2014-09-15,428
9,2014-09-16,530
9,2014-09-17,496
9,2014-09-18,514
9,2014-09-19,543
9,2014-09-20,602
9,2014-09-21,600
9,2014-09-22,411
9,2014-09-23,470
9,2014-09-24,463
9,2014-09-25,530
9,2014-09-26,546
9,2014-09-27,545
9,2014-09-28,618
9,2014-09-29,386
9,2014-09-30,490
9,2014-10-01,450
9,2014-10-02,495
9,2014-10-03,493
9,2014-10-04,564
9,2014-10-05,547
9,2014-10-06,409
9,2014-10-07,465
9,2014-10-08,466
9,2014-10-09,490
9,2014-10-10,554
9,2014-10-11,525
9,2014-10-12,572
9,2014-10-13,384
9,2014-10-14,456
9,2014-10-15,439
9,2014-10-16,453
9,2014-10-17,524
9,2014-10-18,548
9,2014-10-19,577
9,2014-10-20,411
9,2014-10-21,435
9,2014-10-22,399
9,2014-10-23,469
9,2014-10-24,522
9,2014-10-25,516
9,2014-10-26,588
9,2014-10-27,384
9,2014-10-28,423
9,2014-10-29,476
9,2014-10-30,479
9,2014-10-31,486
9,2014-11-01,594
9,2014-11-02,649
9,2014-11-03,416
9,2014-11-04,481
9,2014-11-05,456
9,2014-11-06,562
9,2014-11-07,540
9,2014-11-08,587
9,2014-11-09,577
9,2014-11-10,399
9,2014-11-11,469
9,2014-11-12,439
9,2014-11-13,523
9,2014-11-14,603
9,2014-11-15,558
9,2014-11-16,630
9,2014-11-17,408
9,2014-11-18,451
9,2014-11-19,483
9,2014-11-20,513
9,2014-11-21,573
9,2014-11-22,576
9,2014-11-23,619
9,2014-11-24,429
9,2014-11-25,501
9,2014-11-26,446
9,2014-11-27,501
