Sku,Date,ShippedQty
38,2013-01-01,381
38,2013-01-02,432
38,2013-01-03,437
38,2013-01-04,494
38,2013-01-05,509
38,2013-01-06,530
38,2013-01-07,335
38,2013-01-08,416
38,2013-01-09,411
38,2013-01-10,417
38,2013-01-11,490
38,2013-01-12,513
38,2013-01-13,573
38,2013-01-14,346
38,2013-01-15,427
38,2013-01-16,428
38,2013-01-17,458
38,2013-01-18,464
38,2013-01-19,506
38,2013-01-20,562
38,2013-01-21,360
38,2013-01-22,438
38,2013-01-23,449
38,2013-01-24,432
38,2013-01-25,501
38,2013-01-26,547
38,2013-01-27,509
38,2013-01-28,345
38,2013-01-29,443
38,2013-01-30,391
38,2013-01-31,483
38,2013-02-01,523
38,2013-02-02,541
38,2013-02-03,644
38,2013-02-04,405
38,2013-02-05,475
38,2013-02-06,461
38,2013-02-07,508
38,2013-02-08,545
38,2013-02-09,575
38,2013-02-10,579
38,2013-02-11,393
38,2013-02-12,488
38,2013-02-13,492
38,2013-02-14,544
38,2013-02-15,517
38,2013-02-16,523
38,2013-02-17,564
38,2013-02-18,400
38,2013-02-19,426
38,2013-02-20,529
38,2013-02-21,497
38,2013-02-22,540
38,2013-02-23,558
38,2013-02-24,606
38,2013-02-25,398
38,2013-02-26,447
38,2013-02-27,488
38,2013-02-28,491
38,2013-03-01,658
38,2013-03-02,635
38,2013-03-03,735
38,2013-03-04,458
38,2013-03-05,551
38,2013-03-06,569
38,2013-03-07,582
38,2013-03-08,638
38,2013-03-09,690
38,2013-03-10,696
38,2013-03-11,485
38,2013-03-12,564
38,2013-03-13,582
38,2013-03-14,612
38,2013-03-15,627
38,2013-03-16,695
38,2013-03-17,788
38,2013-03-18,487
38,2013-03-19,604
38,2013-03-20,555
38,2013-03-21,585
38,2013-03-22,669
38,2013-03-23,649
38,2013-03-24,751
38,2013-03-25,511
38,2013-03-26,589
38,2013-03-27,532
38,2013-03-28,600
38,2013-03-29,653
38,2013-03-30,654
38,2013-03-31,690
38,2013-04-01,598
38,2013-04-02,659
38,2013-04-03,678
38,2013-04-04,714
38,2013-04-05,817
38,2013-04-06,784
38,2013-04-07,815
38,2013-04-08,581
38,2013-04-09,658
38,2013-04-10,705
38,2013-04-11,685
38,2013-04-12,746
38,2013-04-13,801
38,2013-04-14,818
38,2013-04-15,559
38,2013-04-16,675
38,2013-04-17,671
38,2013-04-18,706
38,2013-04-19,731
38,2013-04-20,723
38,2013-04-21,858
38,2013-04-22,571
38,2013-04-23,673
38,2013-04-24,627
38,2013-04-25,678
38,2013-04-26,742
38,2013-04-27,763
38,2013-04-28,771
38,2013-04-29,595
38,2013-04-30,621
38,2013-05-01,723
38,2013-05-02,763
38,2013-05-03,808
38,2013-05-04,891
38,2013-05-05,903
38,2013-05-06,613
38,2013-05-07,630
38,2013-05-08,723
38,2013-05-09,782
38,2013-05-10,786
38,2013-05-11,848
38,2013-05-12,898
38,2013-05-13,576
38,2013-05-14,654
38,2013-05-15,756
38,2013-05-16,800
38,2013-05-17,811
38,2013-05-18,845
38,2013-05-19,908
38,2013-05-20,574
38,2013-05-21,731
38,2013-05-22,702
38,2013-05-23,800
38,2013-05-24,794
38,2013-05-25,848
38,2013-05-26,875
38,2013-05-27,619
38,2013-05-28,695
38,2013-05-29,724
38,2013-05-30,766
38,2013-05-31,812
38,2013-06-01,881
38,2013-06-02,993
38,2013-06-03,630
38,2013-06-04,759
38,2013-06-05,773
38,2013-06-06,806
38,2013-06-07,860
38,2013-06-08,865
38,2013-06-09,992
38,2013-06-10,644
38,2013-06-11,722
38,2013-06-12,779
38,2013-06-13,805
38,2013-06-14,819
38,2013-06-15,894
38,2013-06-16,945
38,2013-06-17,640
38,2013-06-18,711
38,2013-06-19,798
38,2013-06-20,823
38,2013-06-21,878
38,2013-06-22,940
38,2013-06-23,975
38,2013-06-24,648
38,2013-06-25,676
38,2013-06-26,716
38,2013-06-27,816
38,2013-06-28,881
38,2013-06-29,954
38,2013-06-30,985
38,2013-07-01,665
38,2013-07-02,808
38,2013-07-03,789
38,2013-07-04,915
38,2013-07-05,909
38,2013-07-06,941
38,2013-07-07,1107
38,2013-07-08,655
38,2013-07-09,802
38,2013-07-10,793
38,2013-07-11,869
38,2013-07-12,909
38,2013-07-13,971
38,2013-07-14,1018
38,2013-07-15,658
38,2013-07-16,767
38,2013-07-17,830
38,2013-07-18,877
38,2013-07-19,936
38,2013-07-20,974
38,2013-07-21,1035
38,2013-07-22,702
38,2013-07-23,791
38,2013-07-24,804
38,2013-07-25,879
38,2013-07-26,925
38,2013-07-27,939
38,2013-07-28,1008
38,2013-07-29,701
38,2013-07-30,819
38,2013-07-31,781
38,2013-08-01,723
38,2013-08-02,809
38,2013-08-03,834
38,2013-08-04,896
38,2013-08-05,581
38,2013-08-06,659
38,2013-08-07,703
38,2013-08-08,772
38,2013-08-09,850
38,2013-08-10,795
38,2013-08-11,897
38,2013-08-12,582
38,2013-08-13,697
38,2013-08-14,676
38,2013-08-15,815
38,2013-08-16,846
38,2013-08-17,851
38,2013-08-18,925
38,2013-08-19,638
38,2013-08-20,706
38,2013-08-21,729
38,2013-08-22,809
38,2013-08-23,811
38,2013-08-24,869
38,2013-08-25,878
38,2013-08-26,624
38,2013-08-27,692
38,2013-08-28,715
38,2013-08-29,758
38,2013-08-30,770
38,2013-08-31,865
38,2013-09-01,876
38,2013-09-02,574
38,2013-09-03,659
38,2013-09-04,664
38,2013-09-05,729
38,2013-09-06,780
38,2013-09-07,809
38,2013-09-08,809
38,2013-09-09,549
38,2013-09-10,663
38,2013-09-11,667
38,2013-09-12,696
38,2013-09-13,752
38,2013-09-14,782
38,2013-09-15,928
38,2013-09-16,608
38,2013-09-17,640
38,2013-09-18,649
38,2013-09-19,720
38,2013-09-20,740
38,2013-09-21,762
38,2013-09-22,852
38,2013-09-23,567
38,2013-09-24,670
38,2013-09-25,657
38,2013-09-26,737
38,2013-09-27,755
38,2013-09-28,771
38,2013-09-29,851
38,2013-09-30,541
38,2013-10-01,623
38,2013-10-02,613
38,2013-10-03,649
38,2013-10-04,659
38,2013-10-05,685
38,2013-10-06,779
38,2013-10-07,519
38,2013-10-08,643
38,2013-10-09,562
38,2013-10-10,669
38,2013-10-11,713
38,2013-10-12,735
38,2013-10-13,758
38,2013-10-14,523
38,2013-10-15,608
38,2013-10-16,600
38,2013-10-17,644
38,2013-10-18,688
38,2013-10-19,739
38,2013-10-20,760
38,2013-10-21,511
38,2013-10-22,607
38,2013-10-23,605
38,2013-10-24,654
38,2013-10-25,720
38,2013-10-26,714
38,2013-10-27,745
38,2013-10-28,455
38,2013-10-29,649
38,2013-10-30,539
38,2013-10-31,631
38,2013-11-01,789
38,2013-11-02,831
38,2013-11-03,835
38,2013-11-04,533
38,2013-11-05,664
38,2013-11-06,631
38,2013-11-07,701
38,2013-11-08,690
38,2013-11-09,752
38,2013-11-10,870
38,2013-11-11,594
38,2013-11-12,725
38,2013-11-13,637
38,2013-11-14,708
38,2013-11-15,763
38,2013-11-16,804
38,2013-11-17,808
38,2013-11-18,582
38,2013-11-19,685
38,2013-11-20,637
38,2013-11-21,660
38,2013-11-22,781
38,2013-11-23,818
38,2013-11-24,841
38,2013-11-25,559
