Sku,Date,ShippedQty
23,2013-01-01,146
23,2013-01-02,163
23,2013-01-03,121
23,2013-01-04,173
23,2013-01-05,212
23,2013-01-06,170
23,2013-01-07,111
23,2013-01-08,170
23,2013-01-09,150
23,2013-01-10,171
23,2013-01-11,166
23,2013-01-12,179
23,2013-01-13,189
23,2013-01-14,145
23,2013-01-15,167
23,2013-01-16,141
23,2013-01-17,162
23,2013-01-18,157
23,2013-01-19,190
23,2013-01-20,190
23,2013-01-21,135
23,2013-01-22,143
23,2013-01-23,142
23,2013-01-24,151
23,2013-01-25,188
23,2013-01-26,185
23,2013-01-27,207
23,2013-01-28,143
23,2013-01-29,163
23,2013-01-30,153
23,2013-01-31,154
23,2013-02-01,205
23,2013-02-02,186
23,2013-02-03,211
23,2013-02-04,149
23,2013-02-05,157
23,2013-02-06,204
23,2013-02-07,179
23,2013-02-08,173
23,2013-02-09,196
23,2013-02-10,214
23,2013-02-11,155
23,2013-02-12,179
23,2013-02-13,171
23,2013-02-14,196
23,2013-02-15,210
23,2013-02-16,191
23,2013-02-17,215
23,2013-02-18,150
23,2013-02-19,178
23,2013-02-20,170
23,2013-02-21,212
23,2013-02-22,206
23,2013-02-23,186
23,2013-02-24,236
23,2013-02-25,138
23,2013-02-26,184
23,2013-02-27,158
23,2013-02-28,180
23,2013-03-01,225
23,2013-03-02,220
23,2013-03-03,289
23,2013-03-04,189
23,2013-03-05,193
23,2013-03-06,202
23,2013-03-07,202
23,2013-03-08,200
23,2013-03-09,230
23,2013-03-10,241
23,2013-03-11,186
23,2013-03-12,193
23,2013-03-13,230
23,2013-03-14,227
23,2013-03-15,260
23,2013-03-16,231
23,2013-03-17,249
23,2013-03-18,187
23,2013-03-19,219
23,2013-03-20,174
23,2013-03-21,225
23,2013-03-22,212
23,2013-03-23,247
23,2013-03-24,243
23,2013-03-25,184
23,2013-03-26,203
23,2013-03-27,196
23,2013-03-28,238
23,2013-03-29,233
23,2013-03-30,290
23,2013-03-31,255
23,2013-04-01,187
23,2013-04-02,253
23,2013-04-03,222
23,2013-04-04,294
23,2013-04-05,253
23,2013-04-06,285
23,2013-04-07,310
23,2013-04-08,222
23,2013-04-09,244
23,2013-04-10,231
23,2013-04-11,269
23,2013-04-12,232
23,2013-04-13,304
23,2013-04-14,286
23,2013-04-15,196
23,2013-04-16,248
23,2013-04-17,245
23,2013-04-18,239
23,2013-04-19,262
23,2013-04-20,296
23,2013-04-21,327
23,2013-04-22,198
23,2013-04-23,242
23,2013-04-24,236
23,2013-04-25,242
23,2013-04-26,307
23,2013-04-27,283
23,2013-04-28,310
