Sku,Date,ShippedQty
33,2013-01-01,384
33,2013-01-02,345
33,2013-01-03,388
33,2013-01-04,415
33,2013-01-05,414
33,2013-01-06,452
33,2013-01-07,287
33,2013-01-08,325
33,2013-01-09,374
33,2013-01-10,406
33,2013-01-11,416
33,2013-01-12,445
33,2013-01-13,471
33,2013-01-14,317
33,2013-01-15,360
33,2013-01-16,369
33,2013-01-17,393
33,2013-01-18,395
33,2013-01-19,409
33,2013-01-20,434
33,2013-01-21,309
33,2013-01-22,388
33,2013-01-23,389
33,2013-01-24,442
33,2013-01-25,422
33,2013-01-26,454
33,2013-01-27,442
33,2013-01-28,330
33,2013-01-29,355
33,2013-01-30,347
33,2013-01-31,407
33,2013-02-01,468
33,2013-02-02,476
33,2013-02-03,454
33,2013-02-04,347
33,2013-02-05,373
33,2013-02-06,400
33,2013-02-07,427
33,2013-02-08,475
33,2013-02-09,502
33,2013-02-10,488
33,2013-02-11,353
33,2013-02-12,394
33,2013-02-13,419
33,2013-02-14,428
33,2013-02-15,470
33,2013-02-16,503
33,2013-02-17,471
33,2013-02-18,321
33,2013-02-19,406
33,2013-02-20,388
33,2013-02-21,403
33,2013-02-22,453
33,2013-02-23,502
33,2013-02-24,523
33,2013-02-25,337
33,2013-02-26,400
33,2013-02-27,371
33,2013-02-28,443
33,2013-03-01,568
33,2013-03-02,610
33,2013-03-03,599
33,2013-03-04,400
33,2013-03-05,467
33,2013-03-06,494
33,2013-03-07,522
33,2013-03-08,533
33,2013-03-09,553
33,2013-03-10,628
33,2013-03-11,416
33,2013-03-12,492
33,2013-03-13,448
33,2013-03-14,497
33,2013-03-15,517
33,2013-03-16,560
33,2013-03-17,622
33,2013-03-18,412
33,2013-03-19,492
33,2013-03-20,470
33,2013-03-21,514
33,2013-03-22,581
33,2013-03-23,615
33,2013-03-24,612
33,2013-03-25,427
33,2013-03-26,518
33,2013-03-27,473
33,2013-03-28,541
33,2013-03-29,543
33,2013-03-30,578
33,2013-03-31,622
33,2013-04-01,457
33,2013-04-02,565
33,2013-04-03,522
33,2013-04-04,636
33,2013-04-05,642
33,2013-04-06,637
33,2013-04-07,695
33,2013-04-08,433
33,2013-04-09,551
33,2013-04-10,541
33,2013-04-11,568
33,2013-04-12,604
33,2013-04-13,651
33,2013-04-14,691
33,2013-04-15,479
33,2013-04-16,551
33,2013-04-17,538
33,2013-04-18,613
33,2013-04-19,642
33,2013-04-20,703
33,2013-04-21,737
33,2013-04-22,496
33,2013-04-23,572
33,2013-04-24,565
33,2013-04-25,605
33,2013-04-26,687
33,2013-04-27,647
33,2013-04-28,769
33,2013-04-29,492
33,2013-04-30,557
33,2013-05-01,618
33,2013-05-02,682
33,2013-05-03,670
33,2013-05-04,736
33,2013-05-05,800
33,2013-05-06,523
33,2013-05-07,650
33,2013-05-08,608
33,2013-05-09,683
33,2013-05-10,673
33,2013-05-11,773
33,2013-05-12,794
33,2013-05-13,505
33,2013-05-14,604
33,2013-05-15,641
33,2013-05-16,678
33,2013-05-17,676
33,2013-05-18,719
33,2013-05-19,738
33,2013-05-20,514
33,2013-05-21,588
33,2013-05-22,609
33,2013-05-23,696
33,2013-05-24,663
33,2013-05-25,762
33,2013-05-26,712
33,2013-05-27,480
33,2013-05-28,625
33,2013-05-29,601
33,2013-05-30,650
33,2013-05-31,707
33,2013-06-01,767
33,2013-06-02,810
33,2013-06-03,567
33,2013-06-04,664
33,2013-06-05,633
33,2013-06-06,680
33,2013-06-07,783
33,2013-06-08,792
33,2013-06-09,799
33,2013-06-10,563
33,2013-06-11,676
33,2013-06-12,646
33,2013-06-13,684
33,2013-06-14,742
33,2013-06-15,793
33,2013-06-16,812
33,2013-06-17,576
33,2013-06-18,638
33,2013-06-19,636
33,2013-06-20,702
33,2013-06-21,720
33,2013-06-22,828
33,2013-06-23,889
33,2013-06-24,511
