Sku,Date,ShippedQty
17,2013-01-01,171
17,2013-01-02,181
17,2013-01-03,207
17,2013-01-04,195
17,2013-01-05,172
17,2013-01-06,205
17,2013-01-07,145
17,2013-01-08,169
17,2013-01-09,157
17,2013-01-10,193
17,2013-01-11,203
17,2013-01-12,217
17,2013-01-13,219
17,2013-01-14,148
17,2013-01-15,185
17,2013-01-16,187
17,2013-01-17,170
17,2013-01-18,201
17,2013-01-19,218
17,2013-01-20,203
17,2013-01-21,158
17,2013-01-22,185
17,2013-01-23,154
17,2013-01-24,209
17,2013-01-25,205
17,2013-01-26,206
17,2013-01-27,206
17,2013-01-28,153
17,2013-01-29,162
17,2013-01-30,170
17,2013-01-31,209
17,2013-02-01,212
17,2013-02-02,244
17,2013-02-03,244
17,2013-02-04,161
17,2013-02-05,179
17,2013-02-06,191
17,2013-02-07,184
17,2013-02-08,200
17,2013-02-09,210
17,2013-02-10,253
17,2013-02-11,165
17,2013-02-12,191
17,2013-02-13,205
17,2013-02-14,223
17,2013-02-15,239
17,2013-02-16,222
17,2013-02-17,245
17,2013-02-18,149
17,2013-02-19,193
17,2013-02-20,180
17,2013-02-21,184
17,2013-02-22,206
17,2013-02-23,215
17,2013-02-24,263
17,2013-02-25,153
17,2013-02-26,205
17,2013-02-27,202
17,2013-02-28,192
17,2013-03-01,258
17,2013-03-02,276
17,2013-03-03,280
17,2013-03-04,178
17,2013-03-05,209
17,2013-03-06,257
17,2013-03-07,252
17,2013-03-08,263
17,2013-03-09,279
17,2013-03-10,298
17,2013-03-11,196
17,2013-03-12,246
17,2013-03-13,227
17,2013-03-14,260
17,2013-03-15,266
17,2013-03-16,276
17,2013-03-17,321
17,2013-03-18,182
17,2013-03-19,247
17,2013-03-20,239
17,2013-03-21,226
17,2013-03-22,280
17,2013-03-23,302
17,2013-03-24,272
17,2013-03-25,211
17,2013-03-26,254
17,2013-03-27,218
17,2013-03-28,256
17,2013-03-29,277
17,2013-03-30,274
17,2013-03-31,305
17,2013-04-01,222
17,2013-04-02,234
17,2013-04-03,275
17,2013-04-04,280
17,2013-04-05,289
17,2013-04-06,364
17,2013-04-07,350
17,2013-04-08,215
17,2013-04-09,281
17,2013-04-10,240
17,2013-04-11,330
17,2013-04-12,315
17,2013-04-13,311
17,2013-04-14,340
17,2013-04-15,237
17,2013-04-16,269
17,2013-04-17,259
17,2013-04-18,319
17,2013-04-19,299
17,2013-04-20,329
17,2013-04-21,325
17,2013-04-22,220
17,2013-04-23,273
17,2013-04-24,281
17,2013-04-25,286
17,2013-04-26,295
17,2013-04-27,323
17,2013-04-28,376
17,2013-04-29,262
17,2013-04-30,256
17,2013-05-01,279
17,2013-05-02,285
17,2013-05-03,348
17,2013-05-04,359
17,2013-05-05,361
17,2013-05-06,238
17,2013-05-07,296
17,2013-05-08,320
17,2013-05-09,342
17,2013-05-10,333
17,2013-05-11,384
17,2013-05-12,362
17,2013-05-13,244
17,2013-05-14,275
17,2013-05-15,264
17,2013-05-16,319
17,2013-05-17,311
17,2013-05-18,355
17,2013-05-19,366
17,2013-05-20,236
17,2013-05-21,311
17,2013-05-22,297
17,2013-05-23,330
17,2013-05-24,318
17,2013-05-25,347
17,2013-05-26,387
17,2013-05-27,266
17,2013-05-28,286
17,2013-05-29,263
17,2013-05-30,329
17,2013-05-31,306
17,2013-06-01,377
17,2013-06-02,379
17,2013-06-03,283
17,2013-06-04,292
17,2013-06-05,330
17,2013-06-06,357
17,2013-06-07,359
17,2013-06-08,385
17,2013-06-09,371
17,2013-06-10,258
17,2013-06-11,306
17,2013-06-12,312
17,2013-06-13,328
17,2013-06-14,333
17,2013-06-15,385
17,2013-06-16,404
17,2013-06-17,308
17,2013-06-18,317
17,2013-06-19,274
