Sku,Date,ShippedQty
27,2013-01-01,111
27,2013-01-02,134
27,2013-01-03,120
27,2013-01-04,135
27,2013-01-05,118
27,2013-01-06,164
27,2013-01-07,103
27,2013-01-08,118
27,2013-01-09,116
27,2013-01-10,107
27,2013-01-11,136
27,2013-01-12,129
27,2013-01-13,146
27,2013-01-14,92
27,2013-01-15,106
27,2013-01-16,109
27,2013-01-17,117
27,2013-01-18,128
27,2013-01-19,137
27,2013-01-20,159
27,2013-01-21,110
27,2013-01-22,117
27,2013-01-23,116
27,2013-01-24,130
27,2013-01-25,129
27,2013-01-26,141
27,2013-01-27,151
27,2013-01-28,96
27,2013-01-29,135
27,2013-01-30,105
27,2013-01-31,145
27,2013-02-01,139
27,2013-02-02,153
27,2013-02-03,163
27,2013-02-04,107
27,2013-02-05,134
27,2013-02-06,125
27,2013-02-07,131
27,2013-02-08,139
27,2013-02-09,162
27,2013-02-10,183
27,2013-02-11,110
27,2013-02-12,125
27,2013-02-13,132
27,2013-02-14,146
27,2013-02-15,159
27,2013-02-16,134
27,2013-02-17,168
27,2013-02-18,110
27,2013-02-19,133
27,2013-02-20,107
27,2013-02-21,128
27,2013-02-22,143
27,2013-02-23,176
27,2013-02-24,165
27,2013-02-25,102
27,2013-02-26,133
27,2013-02-27,121
27,2013-02-28,137
27,2013-03-01,184
27,2013-03-02,183
27,2013-03-03,201
27,2013-03-04,134
27,2013-03-05,141
27,2013-03-06,147
27,2013-03-07,172
27,2013-03-08,194
27,2013-03-09,199
27,2013-03-10,208
27,2013-03-11,125
27,2013-03-12,150
27,2013-03-13,126
27,2013-03-14,151
27,2013-03-15,172
27,2013-03-16,209
27,2013-03-17,222
27,2013-03-18,121
27,2013-03-19,136
27,2013-03-20,141
27,2013-03-21,165
27,2013-03-22,164
27,2013-03-23,182
27,2013-03-24,179
27,2013-03-25,148
27,2013-03-26,154
27,2013-03-27,154
27,2013-03-28,160
27,2013-03-29,175
27,2013-03-30,179
27,2013-03-31,218
27,2013-04-01,131
27,2013-04-02,148
27,2013-04-03,164
27,2013-04-04,208
27,2013-04-05,192
27,2013-04-06,216
27,2013-04-07,216
27,2013-04-08,165
27,2013-04-09,192
27,2013-04-10,215
27,2013-04-11,211
27,2013-04-12,218
27,2013-04-13,220
27,2013-04-14,243
27,2013-04-15,141
27,2013-04-16,194
27,2013-04-17,184
27,2013-04-18,208
27,2013-04-19,202
27,2013-04-20,205
27,2013-04-21,229
27,2013-04-22,159
27,2013-04-23,187
27,2013-04-24,203
27,2013-04-25,191
27,2013-04-26,200
27,2013-04-27,222
27,2013-04-28,234
27,2013-04-29,125
27,2013-04-30,173
27,2013-05-01,194
27,2013-05-02,209
27,2013-05-03,235
27,2013-05-04,207
27,2013-05-05,243
27,2013-05-06,166
27,2013-05-07,204
27,2013-05-08,200
27,2013-05-09,188
27,2013-05-10,254
27,2013-05-11,232
27,2013-05-12,221
27,2013-05-13,161
27,2013-05-14,198
27,2013-05-15,197
27,2013-05-16,196
27,2013-05-17,227
27,2013-05-18,226
27,2013-05-19,264
27,2013-05-20,152
27,2013-05-21,194
27,2013-05-22,225
27,2013-05-23,212
27,2013-05-24,220
27,2013-05-25,222
27,2013-05-26,239
27,2013-05-27,176
27,2013-05-28,196
27,2013-05-29,201
27,2013-05-30,183
27,2013-05-31,224
27,2013-06-01,231
27,2013-06-02,295
27,2013-06-03,177
27,2013-06-04,212
27,2013-06-05,207
27,2013-06-06,227
27,2013-06-07,207
27,2013-06-08,252
27,2013-06-09,229
27,2013-06-10,195
27,2013-06-11,191
27,2013-06-12,202
27,2013-06-13,230
27,2013-06-14,230
27,2013-06-15,247
27,2013-06-16,245
27,2013-06-17,187
27,2013-06-18,197
27,2013-06-19,207
27,2013-06-20,229
27,2013-06-21,232
27,2013-06-22,239
27,2013-06-23,282
27,2013-06-24,164
27,2013-06-25,199
27,2013-06-26,192
27,2013-06-27,232
27,2013-06-28,227
27,2013-06-29,256
27,2013-06-30,283
27,2013-07-01,197
27,2013-07-02,219
27,2013-07-03,222
27,2013-07-04,245
27,2013-07-05,239
27,2013-07-06,262
27,2013-07-07,266
27,2013-07-08,197
27,2013-07-09,191
27,2013-07-10,228
27,2013-07-11,222
27,2013-07-12,258
27,2013-07-13,261
