Sku,Date,ShippedQty
18,2013-01-01,415
18,2013-01-02,419
18,2013-01-03,470
18,2013-01-04,513
18,2013-01-05,544
18,2013-01-06,558
18,2013-01-07,368
18,2013-01-08,462
18,2013-01-09,433
18,2013-01-10,445
18,2013-01-11,464
18,2013-01-12,538
18,2013-01-13,551
18,2013-01-14,377
18,2013-01-15,456
18,2013-01-16,424
18,2013-01-17,502
18,2013-01-18,551
18,2013-01-19,554
18,2013-01-20,557
18,2013-01-21,378
18,2013-01-22,417
18,2013-01-23,465
18,2013-01-24,424
18,2013-01-25,540
18,2013-01-26,573
18,2013-01-27,569
18,2013-01-28,387
18,2013-01-29,419
18,2013-01-30,409
18,2013-01-31,463
18,2013-02-01,605
18,2013-02-02,573
18,2013-02-03,616
18,2013-02-04,394
18,2013-02-05,476
18,2013-02-06,482
18,2013-02-07,478
18,2013-02-08,516
18,2013-02-09,605
18,2013-02-10,649
18,2013-02-11,421
18,2013-02-12,491
18,2013-02-13,475
18,2013-02-14,534
18,2013-02-15,572
18,2013-02-16,617
18,2013-02-17,644
18,2013-02-18,428
18,2013-02-19,490
18,2013-02-20,512
18,2013-02-21,559
18,2013-02-22,589
18,2013-02-23,570
18,2013-02-24,643
18,2013-02-25,412
18,2013-02-26,515
18,2013-02-27,429
18,2013-02-28,513
18,2013-03-01,718
18,2013-03-02,711
18,2013-03-03,709
18,2013-03-04,466
18,2013-03-05,587
18,2013-03-06,605
18,2013-03-07,581
18,2013-03-08,681
18,2013-03-09,731
18,2013-03-10,729
18,2013-03-11,473
18,2013-03-12,567
18,2013-03-13,628
18,2013-03-14,652
18,2013-03-15,634
18,2013-03-16,707
18,2013-03-17,697
18,2013-03-18,489
18,2013-03-19,601
18,2013-03-20,653
18,2013-03-21,636
18,2013-03-22,706
18,2013-03-23,667
18,2013-03-24,804
18,2013-03-25,463
18,2013-03-26,621
18,2013-03-27,574
18,2013-03-28,636
18,2013-03-29,657
18,2013-03-30,746
18,2013-03-31,779
18,2013-04-01,649
18,2013-04-02,723
18,2013-04-03,671
18,2013-04-04,690
18,2013-04-05,840
18,2013-04-06,831
18,2013-04-07,888
