Sku,Date,ShippedQty
44,2013-01-01,154
44,2013-01-02,165
44,2013-01-03,170
44,2013-01-04,189
44,2013-01-05,202
44,2013-01-06,206
44,2013-01-07,137
44,2013-01-08,165
44,2013-01-09,160
44,2013-01-10,180
44,2013-01-11,159
44,2013-01-12,196
44,2013-01-13,186
44,2013-01-14,142
44,2013-01-15,131
44,2013-01-16,146
44,2013-01-17,193
44,2013-01-18,209
44,2013-01-19,204
44,2013-01-20,201
44,2013-01-21,120
44,2013-01-22,143
44,2013-01-23,121
44,2013-01-24,180
44,2013-01-25,157
44,2013-01-26,193
44,2013-01-27,181
44,2013-01-28,147
44,2013-01-29,149
44,2013-01-30,120
44,2013-01-31,181
44,2013-02-01,206
44,2013-02-02,217
44,2013-02-03,216
44,2013-02-04,151
44,2013-02-05,144
44,2013-02-06,168
44,2013-02-07,165
44,2013-02-08,191
44,2013-02-09,216
44,2013-02-10,213
44,2013-02-11,134
44,2013-02-12,164
44,2013-02-13,165
44,2013-02-14,185
44,2013-02-15,193
44,2013-02-16,207
44,2013-02-17,193
44,2013-02-18,143
44,2013-02-19,171
44,2013-02-20,162
44,2013-02-21,174
44,2013-02-22,186
44,2013-02-23,207
44,2013-02-24,197
44,2013-02-25,163
44,2013-02-26,189
44,2013-02-27,186
44,2013-02-28,173
44,2013-03-01,230
44,2013-03-02,262
44,2013-03-03,245
44,2013-03-04,193
44,2013-03-05,181
44,2013-03-06,215
44,2013-03-07,213
44,2013-03-08,218
44,2013-03-09,268
44,2013-03-10,265
44,2013-03-11,147
44,2013-03-12,212
44,2013-03-13,224
44,2013-03-14,189
44,2013-03-15,230
44,2013-03-16,249
44,2013-03-17,284
44,2013-03-18,175
44,2013-03-19,211
44,2013-03-20,190
44,2013-03-21,206
44,2013-03-22,223
44,2013-03-23,256
44,2013-03-24,300
44,2013-03-25,194
44,2013-03-26,227
44,2013-03-27,187
44,2013-03-28,194
44,2013-03-29,224
44,2013-03-30,269
44,2013-03-31,296
44,2013-04-01,204
44,2013-04-02,229
44,2013-04-03,242
44,2013-04-04,241
44,2013-04-05,260
44,2013-04-06,287
44,2013-04-07,302
44,2013-04-08,215
44,2013-04-09,255
44,2013-04-10,238
44,2013-04-11,258
44,2013-04-12,270
44,2013-04-13,298
44,2013-04-14,338
44,2013-04-15,202
44,2013-04-16,251
44,2013-04-17,253
44,2013-04-18,276
44,2013-04-19,282
44,2013-04-20,278
44,2013-04-21,288
44,2013-04-22,205
44,2013-04-23,228
44,2013-04-24,218
44,2013-04-25,256
44,2013-04-26,261
44,2013-04-27,311
44,2013-04-28,303
44,2013-04-29,226
44,2013-04-30,241
44,2013-05-01,260
44,2013-05-02,298
44,2013-05-03,278
44,2013-05-04,322
44,2013-05-05,324
44,2013-05-06,234
44,2013-05-07,248
44,2013-05-08,264
44,2013-05-09,268
44,2013-05-10,281
44,2013-05-11,310
44,2013-05-12,323
44,2013-05-13,212
44,2013-05-14,260
44,2013-05-15,251
44,2013-05-16,280
44,2013-05-17,259
44,2013-05-18,316
44,2013-05-19,305
44,2013-05-20,224
44,2013-05-21,271
44,2013-05-22,266
44,2013-05-23,284
44,2013-05-24,289
44,2013-05-25,295
44,2013-05-26,332
44,2013-05-27,192
44,2013-05-28,274
44,2013-05-29,307
44,2013-05-30,258
44,2013-05-31,290
44,2013-06-01,303
44,2013-06-02,341
44,2013-06-03,225
44,2013-06-04,274
44,2013-06-05,277
