Sku,Date,ShippedQty
20,2013-01-01,265
20,2013-01-02,235
20,2013-01-03,260
20,2013-01-04,269
20,2013-01-05,277
20,2013-01-06,325
20,2013-01-07,227
20,2013-01-08,245
20,2013-01-09,281
20,2013-01-10,261
20,2013-01-11,283
20,2013-01-12,304
20,2013-01-13,318
20,2013-01-14,218
20,2013-01-15,241
20,2013-01-16,245
20,2013-01-17,241
20,2013-01-18,269
20,2013-01-19,292
20,2013-01-20,337
20,2013-01-21,222
20,2013-01-22,265
20,2013-01-23,249
20,2013-01-24,290
20,2013-01-25,271
20,2013-01-26,297
20,2013-01-27,314
20,2013-01-28,233
20,2013-01-29,229
20,2013-01-30,244
20,2013-01-31,260
20,2013-02-01,273
20,2013-02-02,317
20,2013-02-03,358
20,2013-02-04,223
20,2013-02-05,279
20,2013-02-06,291
20,2013-02-07,290
20,2013-02-08,332
20,2013-02-09,350
20,2013-02-10,335
20,2013-02-11,238
20,2013-02-12,278
20,2013-02-13,252
20,2013-02-14,281
20,2013-02-15,315
20,2013-02-16,331
20,2013-02-17,384
20,2013-02-18,245
20,2013-02-19,290
20,2013-02-20,251
20,2013-02-21,298
20,2013-02-22,338
20,2013-02-23,336
20,2013-02-24,340
20,2013-02-25,225
20,2013-02-26,298
20,2013-02-27,254
20,2013-02-28,289
20,2013-03-01,370
20,2013-03-02,393
20,2013-03-03,431
20,2013-03-04,293
20,2013-03-05,317
20,2013-03-06,358
20,2013-03-07,384
20,2013-03-08,368
20,2013-03-09,398
20,2013-03-10,448
20,2013-03-11,278
20,2013-03-12,315
20,2013-03-13,357
20,2013-03-14,353
20,2013-03-15,361
20,2013-03-16,401
20,2013-03-17,414
20,2013-03-18,295
20,2013-03-19,329
20,2013-03-20,329
20,2013-03-21,355
20,2013-03-22,353
20,2013-03-23,385
20,2013-03-24,445
20,2013-03-25,279
20,2013-03-26,349
20,2013-03-27,346
20,2013-03-28,384
20,2013-03-29,367
20,2013-03-30,407
20,2013-03-31,430
20,2013-04-01,381
20,2013-04-02,424
20,2013-04-03,407
20,2013-04-04,407
20,2013-04-05,451
20,2013-04-06,455
20,2013-04-07,440
20,2013-04-08,308
20,2013-04-09,383
20,2013-04-10,363
20,2013-04-11,434
20,2013-04-12,425
20,2013-04-13,459
20,2013-04-14,491
20,2013-04-15,314
20,2013-04-16,387
20,2013-04-17,400
20,2013-04-18,412
20,2013-04-19,439
20,2013-04-20,480
20,2013-04-21,467
20,2013-04-22,347
20,2013-04-23,418
20,2013-04-24,391
20,2013-04-25,392
20,2013-04-26,445
20,2013-04-27,477
20,2013-04-28,466
20,2013-04-29,342
20,2013-04-30,380
20,2013-05-01,375
20,2013-05-02,453
20,2013-05-03,457
20,2013-05-04,515
20,2013-05-05,562
20,2013-05-06,337
20,2013-05-07,401
20,2013-05-08,390
20,2013-05-09,412
20,2013-05-10,474
20,2013-05-11,503
20,2013-05-12,532
20,2013-05-13,361
20,2013-05-14,408
20,2013-05-15,401
20,2013-05-16,435
20,2013-05-17,488
20,2013-05-18,502
20,2013-05-19,506
20,2013-05-20,370
20,2013-05-21,422
20,2013-05-22,436
20,2013-05-23,449
20,2013-05-24,471
20,2013-05-25,532
20,2013-05-26,545
20,2013-05-27,372
20,2013-05-28,388
20,2013-05-29,394
20,2013-05-30,419
20,2013-05-31,497
20,2013-06-01,488
20,2013-06-02,565
20,2013-06-03,359
20,2013-06-04,416
20,2013-06-05,444
20,2013-06-06,433
20,2013-06-07,509
20,2013-06-08,537
20,2013-06-09,586
20,2013-06-10,382
20,2013-06-11,437
20,2013-06-12,445
20,2013-06-13,433
20,2013-06-14,493
20,2013-06-15,518
20,2013-06-16,501
20,2013-06-17,338
20,2013-06-18,439
20,2013-06-19,447
20,2013-06-20,492
20,2013-06-21,507
20,2013-06-22,522
20,2013-06-23,578
20,2013-06-24,383
20,2013-06-25,449
20,2013-06-26,466
20,2013-06-27,474
20,2013-06-28,492
20,2013-06-29,525
20,2013-06-30,570
20,2013-07-01,398
20,2013-07-02,468
20,2013-07-03,461
20,2013-07-04,469
20,2013-07-05,545
20,2013-07-06,577
20,2013-07-07,590
20,2013-07-08,395
20,2013-07-09,503
20,2013-07-10,503
20,2013-07-11,527
20,2013-07-12,511
20,2013-07-13,588
20,2013-07-14,595
20,2013-07-15,402
20,2013-07-16,474
20,2013-07-17,496
20,2013-07-18,465
20,2013-07-19,530
20,2013-07-20,553
20,2013-07-21,646
20,2013-07-22,364
20,2013-07-23,479
20,2013-07-24,436
20,2013-07-25,571
20,2013-07-26,500
20,2013-07-27,557
20,2013-07-28,597
20,2013-07-29,381
20,2013-07-30,515
20,2013-07-31,470
20,2013-08-01,472
20,2013-08-02,462
20,2013-08-03,478
20,2013-08-04,513
20,2013-08-05,382
20,2013-08-06,374
20,2013-08-07,399
20,2013-08-08,463
20,2013-08-09,450
20,2013-08-10,505
20,2013-08-11,536
20,2013-08-12,362
20,2013-08-13,404
20,2013-08-14,410
20,2013-08-15,417
20,2013-08-16,470
20,2013-08-17,502
20,2013-08-18,548
20,2013-08-19,358
20,2013-08-20,408
20,2013-08-21,414
20,2013-08-22,432
20,2013-08-23,466
20,2013-08-24,522
20,2013-08-25,516
20,2013-08-26,376
20,2013-08-27,399
20,2013-08-28,428
20,2013-08-29,461
20,2013-08-30,464
20,2013-08-31,493
20,2013-09-01,481
20,2013-09-02,320
20,2013-09-03,403
20,2013-09-04,372
20,2013-09-05,430
20,2013-09-06,444
20,2013-09-07,500
20,2013-09-08,528
20,2013-09-09,340
20,2013-09-10,400
20,2013-09-11,417
20,2013-09-12,404
20,2013-09-13,439
20,2013-09-14,472
20,2013-09-15,528
20,2013-09-16,346
20,2013-09-17,397
