Sku,Date,ShippedQty
46,2013-01-01,319
46,2013-01-02,316
46,2013-01-03,325
46,2013-01-04,351
46,2013-01-05,360
46,2013-01-06,384
46,2013-01-07,258
46,2013-01-08,320
46,2013-01-09,291
46,2013-01-10,383
46,2013-01-11,361
46,2013-01-12,368
46,2013-01-13,412
46,2013-01-14,273
46,2013-01-15,301
46,2013-01-16,283
46,2013-01-17,339
46,2013-01-18,351
46,2013-01-19,366
46,2013-01-20,367
46,2013-01-21,292
46,2013-01-22,308
46,2013-01-23,313
46,2013-01-24,326
46,2013-01-25,331
46,2013-01-26,375
46,2013-01-27,367
46,2013-01-28,285
46,2013-01-29,287
46,2013-01-30,282
46,2013-01-31,359
46,2013-02-01,375
46,2013-02-02,415
46,2013-02-03,460
46,2013-02-04,318
46,2013-02-05,347
46,2013-02-06,338
46,2013-02-07,365
46,2013-02-08,396
46,2013-02-09,426
46,2013-02-10,426
46,2013-02-11,289
46,2013-02-12,329
46,2013-02-13,320
46,2013-02-14,393
46,2013-02-15,404
46,2013-02-16,384
46,2013-02-17,428
46,2013-02-18,275
46,2013-02-19,375
46,2013-02-20,317
46,2013-02-21,369
46,2013-02-22,359
46,2013-02-23,452
46,2013-02-24,440
46,2013-02-25,293
46,2013-02-26,362
46,2013-02-27,374
46,2013-02-28,389
46,2013-03-01,473
46,2013-03-02,519
46,2013-03-03,528
46,2013-03-04,350
46,2013-03-05,436
46,2013-03-06,424
46,2013-03-07,408
46,2013-03-08,482
46,2013-03-09,466
46,2013-03-10,517
46,2013-03-11,352
46,2013-03-12,397
46,2013-03-13,393
46,2013-03-14,444
46,2013-03-15,469
46,2013-03-16,465
46,2013-03-17,551
46,2013-03-18,365
46,2013-03-19,411
46,2013-03-20,399
46,2013-03-21,483
46,2013-03-22,471
46,2013-03-23,512
46,2013-03-24,556
46,2013-03-25,354
46,2013-03-26,386
46,2013-03-27,420
46,2013-03-28,413
46,2013-03-29,479
46,2013-03-30,502
46,2013-03-31,524
46,2013-04-01,399
46,2013-04-02,480
46,2013-04-03,465
46,2013-04-04,524
46,2013-04-05,527
46,2013-04-06,578
46,2013-04-07,654
46,2013-04-08,396
46,2013-04-09,467
46,2013-04-10,495
46,2013-04-11,549
46,2013-04-12,584
46,2013-04-13,542
46,2013-04-14,622
46,2013-04-15,438
46,2013-04-16,478
46,2013-04-17,490
46,2013-04-18,523
46,2013-04-19,521
46,2013-04-20,597
46,2013-04-21,632
46,2013-04-22,407
46,2013-04-23,471
46,2013-04-24,511
46,2013-04-25,514
46,2013-04-26,529
46,2013-04-27,547
46,2013-04-28,639
46,2013-04-29,479
46,2013-04-30,427
46,2013-05-01,532
46,2013-05-02,552
46,2013-05-03,580
46,2013-05-04,614
46,2013-05-05,603
46,2013-05-06,462
46,2013-05-07,532
46,2013-05-08,504
46,2013-05-09,481
46,2013-05-10,581
46,2013-05-11,658
46,2013-05-12,674
46,2013-05-13,463
46,2013-05-14,532
46,2013-05-15,541
46,2013-05-16,538
46,2013-05-17,594
46,2013-05-18,617
46,2013-05-19,712
46,2013-05-20,443
46,2013-05-21,508
46,2013-05-22,543
46,2013-05-23,529
46,2013-05-24,570
46,2013-05-25,626
46,2013-05-26,640
46,2013-05-27,454
46,2013-05-28,557
46,2013-05-29,497
46,2013-05-30,491
46,2013-05-31,605
46,2013-06-01,695
46,2013-06-02,681
46,2013-06-03,440
46,2013-06-04,572
46,2013-06-05,514
46,2013-06-06,580
46,2013-06-07,621
46,2013-06-08,657
46,2013-06-09,734
46,2013-06-10,473
46,2013-06-11,549
46,2013-06-12,563
46,2013-06-13,584
46,2013-06-14,607
46,2013-06-15,684
46,2013-06-16,753
46,2013-06-17,431
46,2013-06-18,525
46,2013-06-19,558
46,2013-06-20,571
46,2013-06-21,674
46,2013-06-22,629
46,2013-06-23,697
46,2013-06-24,499
46,2013-06-25,528
46,2013-06-26,536
46,2013-06-27,602
46,2013-06-28,582
46,2013-06-29,620
46,2013-06-30,716
46,2013-07-01,503
46,2013-07-02,568
46,2013-07-03,598
46,2013-07-04,611
46,2013-07-05,666
46,2013-07-06,712
46,2013-07-07,742
46,2013-07-08,535
46,2013-07-09,611
46,2013-07-10,547
46,2013-07-11,659
46,2013-07-12,670
46,2013-07-13,638
46,2013-07-14,757
46,2013-07-15,496
46,2013-07-16,564
46,2013-07-17,586
46,2013-07-18,656
46,2013-07-19,682
46,2013-07-20,731
46,2013-07-21,720
46,2013-07-22,504
46,2013-07-23,564
46,2013-07-24,522
46,2013-07-25,598
46,2013-07-26,708
46,2013-07-27,703
46,2013-07-28,815
46,2013-07-29,501
46,2013-07-30,598
46,2013-07-31,575
46,2013-08-01,516
46,2013-08-02,590
46,2013-08-03,615
46,2013-08-04,612
46,2013-08-05,448
46,2013-08-06,520
46,2013-08-07,488
46,2013-08-08,519
46,2013-08-09,602
46,2013-08-10,616
46,2013-08-11,651
46,2013-08-12,425
46,2013-08-13,504
46,2013-08-14,497
46,2013-08-15,532
46,2013-08-16,605
46,2013-08-17,593
46,2013-08-18,689
46,2013-08-19,423
46,2013-08-20,538
46,2013-08-21,519
46,2013-08-22,545
46,2013-08-23,548
46,2013-08-24,676
46,2013-08-25,677
46,2013-08-26,443
46,2013-08-27,480
46,2013-08-28,505
46,2013-08-29,545
46,2013-08-30,584
46,2013-08-31,618
46,2013-09-01,595
46,2013-09-02,401
46,2013-09-03,483
46,2013-09-04,454
46,2013-09-05,499
46,2013-09-06,568
46,2013-09-07,587
46,2013-09-08,632
46,2013-09-09,400
46,2013-09-10,490
46,2013-09-11,455
46,2013-09-12,491
46,2013-09-13,514
46,2013-09-14,594
46,2013-09-15,563
46,2013-09-16,400
46,2013-09-17,510
46,2013-09-18,495
46,2013-09-19,517
46,2013-09-20,550
46,2013-09-21,584
46,2013-09-22,585
46,2013-09-23,413
46,2013-09-24,468
46,2013-09-25,483
46,2013-09-26,496
46,2013-09-27,599
46,2013-09-28,576
46,2013-09-29,598
46,2013-09-30,403
46,2013-10-01,405
46,2013-10-02,465
46,2013-10-03,479
46,2013-10-04,516
46,2013-10-05,530
46,2013-10-06,519
46,2013-10-07,388
46,2013-10-08,448
46,2013-10-09,465
46,2013-10-10,454
46,2013-10-11,535
46,2013-10-12,528
46,2013-10-13,597
46,2013-10-14,402
46,2013-10-15,440
46,2013-10-16,443
46,2013-10-17,431
46,2013-10-18,475
46,2013-10-19,517
46,2013-10-20,609
46,2013-10-21,373
46,2013-10-22,436
46,2013-10-23,436
46,2013-10-24,493
46,2013-10-25,475
46,2013-10-26,543
46,2013-10-27,587
46,2013-10-28,379
46,2013-10-29,484
46,2013-10-30,416
46,2013-10-31,476
46,2013-11-01,501
46,2013-11-02,560
46,2013-11-03,605
46,2013-11-04,463
46,2013-11-05,480
46,2013-11-06,511
46,2013-11-07,540
46,2013-11-08,522
46,2013-11-09,610
46,2013-11-10,632
46,2013-11-11,447
46,2013-11-12,487
46,2013-11-13,452
46,2013-11-14,519
46,2013-11-15,594
46,2013-11-16,520
46,2013-11-17,607
46,2013-11-18,425
46,2013-11-19,481
46,2013-11-20,499
46,2013-11-21,514
46,2013-11-22,587
46,2013-11-23,602
46,2013-11-24,596
46,2013-11-25,411
46,2013-11-26,463
46,2013-11-27,463
46,2013-11-28,506
46,2013-11-29,520
46,2013-11-30,545
46,2013-12-01,451
46,2013-12-02,312
46,2013-12-03,345
46,2013-12-04,366
46,2013-12-05,363
46,2013-12-06,385
46,2013-12-07,387
46,2013-12-08,427
46,2013-12-09,301
46,2013-12-10,308
46,2013-12-11,328
46,2013-12-12,344
46,2013-12-13,405
46,2013-12-14,447
46,2013-12-15,452
46,2013-12-16,254
46,2013-12-17,326
46,2013-12-18,330
46,2013-12-19,363
46,2013-12-20,424
46,2013-12-21,408
46,2013-12-22,421
46,2013-12-23,311
46,2013-12-24,350
46,2013-12-25,316
46,2013-12-26,362
46,2013-12-27,374
46,2013-12-28,439
46,2013-12-29,418
46,2013-12-30,280
46,2013-12-31,343
46,2014-01-01,373
46,2014-01-02,404
46,2014-01-03,394
46,2014-01-04,419
46,2014-01-05,468
46,2014-01-06,315
46,2014-01-07,354
46,2014-01-08,345
46,2014-01-09,374
46,2014-01-10,383
46,2014-01-11,404
46,2014-01-12,469
46,2014-01-13,316
46,2014-01-14,328
46,2014-01-15,373
46,2014-01-16,394
46,2014-01-17,426
46,2014-01-18,408
46,2014-01-19,431
46,2014-01-20,291
46,2014-01-21,355
46,2014-01-22,368
46,2014-01-23,383
46,2014-01-24,384
46,2014-01-25,432
46,2014-01-26,484
46,2014-01-27,297
46,2014-01-28,327
46,2014-01-29,319
46,2014-01-30,381
46,2014-01-31,427
46,2014-02-01,461
46,2014-02-02,478
46,2014-02-03,362
46,2014-02-04,372
46,2014-02-05,393
46,2014-02-06,415
46,2014-02-07,432
46,2014-02-08,485
46,2014-02-09,473
46,2014-02-10,335
46,2014-02-11,359
46,2014-02-12,411
46,2014-02-13,391
46,2014-02-14,468
46,2014-02-15,446
46,2014-02-16,513
46,2014-02-17,325
46,2014-02-18,402
46,2014-02-19,395
46,2014-02-20,411
46,2014-02-21,448
46,2014-02-22,441
46,2014-02-23,496
46,2014-02-24,331
46,2014-02-25,388
46,2014-02-26,384
46,2014-02-27,449
46,2014-02-28,495
46,2014-03-01,543
46,2014-03-02,595
46,2014-03-03,358
46,2014-03-04,487
46,2014-03-05,466
46,2014-03-06,473
46,2014-03-07,552
46,2014-03-08,514
46,2014-03-09,583
46,2014-03-10,385
46,2014-03-11,493
46,2014-03-12,447
46,2014-03-13,484
46,2014-03-14,540
46,2014-03-15,530
46,2014-03-16,648
46,2014-03-17,435
46,2014-03-18,450
46,2014-03-19,470
46,2014-03-20,515
46,2014-03-21,558
46,2014-03-22,569
46,2014-03-23,601
46,2014-03-24,419
46,2014-03-25,459
46,2014-03-26,465
46,2014-03-27,486
46,2014-03-28,542
46,2014-03-29,558
46,2014-03-30,639
46,2014-03-31,361
46,2014-04-01,540
46,2014-04-02,595
46,2014-04-03,603
46,2014-04-04,607
46,2014-04-05,642
46,2014-04-06,687
46,2014-04-07,484
46,2014-04-08,554
46,2014-04-09,552
46,2014-04-10,603
46,2014-04-11,641
46,2014-04-12,664
46,2014-04-13,710
46,2014-04-14,489
46,2014-04-15,566
46,2014-04-16,524
46,2014-04-17,582
46,2014-04-18,604
46,2014-04-19,647
46,2014-04-20,687
46,2014-04-21,484
46,2014-04-22,545
46,2014-04-23,561
46,2014-04-24,560
46,2014-04-25,625
46,2014-04-26,677
46,2014-04-27,685
46,2014-04-28,509
46,2014-04-29,565
46,2014-04-30,567
46,2014-05-01,660
46,2014-05-02,666
46,2014-05-03,696
46,2014-05-04,766
46,2014-05-05,508
46,2014-05-06,600
46,2014-05-07,621
46,2014-05-08,631
46,2014-05-09,641
46,2014-05-10,682
46,2014-05-11,699
46,2014-05-12,530
46,2014-05-13,600
46,2014-05-14,577
46,2014-05-15,656
46,2014-05-16,643
46,2014-05-17,712
46,2014-05-18,756
46,2014-05-19,502
46,2014-05-20,562
46,2014-05-21,526
46,2014-05-22,617
46,2014-05-23,619
46,2014-05-24,735
46,2014-05-25,731
46,2014-05-26,512
46,2014-05-27,573
46,2014-05-28,620
46,2014-05-29,622
