Sku,Date,ShippedQty
21,2013-01-01,222
21,2013-01-02,242
21,2013-01-03,243
21,2013-01-04,246
21,2013-01-05,243
21,2013-01-06,276
21,2013-01-07,215
21,2013-01-08,209
21,2013-01-09,219
21,2013-01-10,247
21,2013-01-11,247
21,2013-01-12,240
21,2013-01-13,253
21,2013-01-14,214
21,2013-01-15,203
21,2013-01-16,205
21,2013-01-17,213
21,2013-01-18,220
21,2013-01-19,259
21,2013-01-20,263
21,2013-01-21,186
21,2013-01-22,194
21,2013-01-23,210
21,2013-01-24,219
21,2013-01-25,241
21,2013-01-26,266
21,2013-01-27,275
21,2013-01-28,185
21,2013-01-29,242
21,2013-01-30,239
21,2013-01-31,229
21,2013-02-01,268
21,2013-02-02,285
21,2013-02-03,298
21,2013-02-04,205
21,2013-02-05,247
21,2013-02-06,256
21,2013-02-07,272
21,2013-02-08,263
21,2013-02-09,263
21,2013-02-10,279
21,2013-02-11,186
21,2013-02-12,213
21,2013-02-13,220
21,2013-02-14,224
21,2013-02-15,263
21,2013-02-16,295
21,2013-02-17,310
21,2013-02-18,196
21,2013-02-19,239
21,2013-02-20,235
21,2013-02-21,235
21,2013-02-22,272
21,2013-02-23,291
21,2013-02-24,307
21,2013-02-25,199
21,2013-02-26,262
21,2013-02-27,236
21,2013-02-28,254
21,2013-03-01,347
21,2013-03-02,307
21,2013-03-03,363
21,2013-03-04,219
21,2013-03-05,294
21,2013-03-06,293
21,2013-03-07,285
21,2013-03-08,331
21,2013-03-09,326
21,2013-03-10,329
21,2013-03-11,233
21,2013-03-12,261
21,2013-03-13,275
21,2013-03-14,311
21,2013-03-15,330
21,2013-03-16,350
21,2013-03-17,367
21,2013-03-18,232
21,2013-03-19,289
21,2013-03-20,283
21,2013-03-21,317
21,2013-03-22,325
21,2013-03-23,351
21,2013-03-24,337
21,2013-03-25,255
21,2013-03-26,274
21,2013-03-27,282
21,2013-03-28,320
21,2013-03-29,326
21,2013-03-30,358
21,2013-03-31,374
21,2013-04-01,299
21,2013-04-02,332
21,2013-04-03,301
21,2013-04-04,365
21,2013-04-05,321
21,2013-04-06,403
21,2013-04-07,454
21,2013-04-08,279
21,2013-04-09,334
21,2013-04-10,369
21,2013-04-11,331
21,2013-04-12,424
21,2013-04-13,445
21,2013-04-14,448
21,2013-04-15,273
21,2013-04-16,349
21,2013-04-17,291
21,2013-04-18,352
21,2013-04-19,365
21,2013-04-20,416
21,2013-04-21,405
21,2013-04-22,289
21,2013-04-23,332
21,2013-04-24,333
21,2013-04-25,332
21,2013-04-26,350
21,2013-04-27,387
21,2013-04-28,456
21,2013-04-29,280
21,2013-04-30,319
21,2013-05-01,332
21,2013-05-02,376
21,2013-05-03,399
21,2013-05-04,393
21,2013-05-05,470
21,2013-05-06,278
21,2013-05-07,345
21,2013-05-08,339
21,2013-05-09,385
21,2013-05-10,395
21,2013-05-11,421
21,2013-05-12,450
21,2013-05-13,281
21,2013-05-14,337
21,2013-05-15,347
21,2013-05-16,397
21,2013-05-17,404
21,2013-05-18,439
21,2013-05-19,421
21,2013-05-20,298
21,2013-05-21,319
21,2013-05-22,361
21,2013-05-23,363
21,2013-05-24,389
21,2013-05-25,444
21,2013-05-26,481
21,2013-05-27,293
21,2013-05-28,327
21,2013-05-29,344
21,2013-05-30,390
21,2013-05-31,408
