Sku,Date,ShippedQty
16,2013-01-01,144
16,2013-01-02,136
16,2013-01-03,137
16,2013-01-04,141
16,2013-01-05,145
16,2013-01-06,164
16,2013-01-07,118
16,2013-01-08,105
16,2013-01-09,128
16,2013-01-10,128
16,2013-01-11,147
16,2013-01-12,135
16,2013-01-13,167
16,2013-01-14,102
16,2013-01-15,139
16,2013-01-16,132
16,2013-01-17,141
16,2013-01-18,166
16,2013-01-19,158
16,2013-01-20,176
16,2013-01-21,107
16,2013-01-22,156
16,2013-01-23,137
16,2013-01-24,118
16,2013-01-25,146
16,2013-01-26,162
16,2013-01-27,183
16,2013-01-28,102
16,2013-01-29,133
16,2013-01-30,134
16,2013-01-31,130
16,2013-02-01,177
16,2013-02-02,205
16,2013-02-03,182
16,2013-02-04,132
16,2013-02-05,154
16,2013-02-06,162
16,2013-02-07,161
16,2013-02-08,149
16,2013-02-09,190
16,2013-02-10,208
16,2013-02-11,124
16,2013-02-12,165
16,2013-02-13,152
16,2013-02-14,156
16,2013-02-15,194
16,2013-02-16,192
16,2013-02-17,214
16,2013-02-18,158
16,2013-02-19,142
16,2013-02-20,135
16,2013-02-21,162
16,2013-02-22,154
16,2013-02-23,198
16,2013-02-24,203
16,2013-02-25,130
16,2013-02-26,124
16,2013-02-27,157
16,2013-02-28,172
16,2013-03-01,189
16,2013-03-02,200
16,2013-03-03,224
16,2013-03-04,171
16,2013-03-05,162
16,2013-03-06,176
16,2013-03-07,197
16,2013-03-08,214
16,2013-03-09,213
16,2013-03-10,230
16,2013-03-11,153
16,2013-03-12,171
16,2013-03-13,184
16,2013-03-14,194
16,2013-03-15,209
16,2013-03-16,235
16,2013-03-17,227
16,2013-03-18,152
16,2013-03-19,201
16,2013-03-20,179
16,2013-03-21,194
16,2013-03-22,214
16,2013-03-23,224
16,2013-03-24,218
16,2013-03-25,144
16,2013-03-26,186
16,2013-03-27,168
16,2013-03-28,195
16,2013-03-29,187
16,2013-03-30,209
16,2013-03-31,223
16,2013-04-01,175
16,2013-04-02,202
16,2013-04-03,222
16,2013-04-04,220
16,2013-04-05,239
16,2013-04-06,261
16,2013-04-07,239
16,2013-04-08,173
16,2013-04-09,207
16,2013-04-10,209
16,2013-04-11,236
16,2013-04-12,271
16,2013-04-13,258
16,2013-04-14,260
16,2013-04-15,175
16,2013-04-16,206
16,2013-04-17,210
16,2013-04-18,216
16,2013-04-19,225
16,2013-04-20,250
16,2013-04-21,300
16,2013-04-22,181
16,2013-04-23,233
16,2013-04-24,190
16,2013-04-25,225
16,2013-04-26,250
16,2013-04-27,251
16,2013-04-28,296
16,2013-04-29,188
16,2013-04-30,190
16,2013-05-01,222
16,2013-05-02,249
16,2013-05-03,273
16,2013-05-04,266
16,2013-05-05,300
16,2013-05-06,177
16,2013-05-07,219
16,2013-05-08,203
16,2013-05-09,239
16,2013-05-10,278
16,2013-05-11,286
16,2013-05-12,282
16,2013-05-13,181
16,2013-05-14,244
16,2013-05-15,257
16,2013-05-16,212
16,2013-05-17,262
16,2013-05-18,283
16,2013-05-19,311
16,2013-05-20,189
16,2013-05-21,248
16,2013-05-22,219
16,2013-05-23,257
16,2013-05-24,273
16,2013-05-25,305
16,2013-05-26,297
16,2013-05-27,208
16,2013-05-28,232
16,2013-05-29,232
16,2013-05-30,251
16,2013-05-31,253
16,2013-06-01,279
16,2013-06-02,299
16,2013-06-03,202
16,2013-06-04,218
16,2013-06-05,241
16,2013-06-06,259
16,2013-06-07,259
16,2013-06-08,273
16,2013-06-09,288
16,2013-06-10,190
16,2013-06-11,251
16,2013-06-12,230
16,2013-06-13,246
16,2013-06-14,287
16,2013-06-15,267
16,2013-06-16,310
16,2013-06-17,194
16,2013-06-18,235
16,2013-06-19,272
16,2013-06-20,253
16,2013-06-21,269
16,2013-06-22,290
16,2013-06-23,317
16,2013-06-24,199
16,2013-06-25,240
16,2013-06-26,254
16,2013-06-27,248
16,2013-06-28,287
16,2013-06-29,308
16,2013-06-30,269
16,2013-07-01,209
16,2013-07-02,221
16,2013-07-03,272
16,2013-07-04,277
16,2013-07-05,292
16,2013-07-06,291
16,2013-07-07,340
16,2013-07-08,240
16,2013-07-09,273
16,2013-07-10,242
16,2013-07-11,268
16,2013-07-12,278
16,2013-07-13,312
16,2013-07-14,333
16,2013-07-15,243
16,2013-07-16,255
16,2013-07-17,252
16,2013-07-18,258
16,2013-07-19,331
16,2013-07-20,313
16,2013-07-21,340
16,2013-07-22,228
16,2013-07-23,242
16,2013-07-24,245
16,2013-07-25,273
16,2013-07-26,321
16,2013-07-27,331
16,2013-07-28,318
16,2013-07-29,211
16,2013-07-30,276
16,2013-07-31,236
16,2013-08-01,245
16,2013-08-02,207
16,2013-08-03,302
16,2013-08-04,278
16,2013-08-05,183
16,2013-08-06,206
16,2013-08-07,223
16,2013-08-08,220
16,2013-08-09,241
16,2013-08-10,284
16,2013-08-11,276
16,2013-08-12,178
16,2013-08-13,220
16,2013-08-14,235
16,2013-08-15,242
16,2013-08-16,272
16,2013-08-17,283
16,2013-08-18,297
16,2013-08-19,184
16,2013-08-20,221
16,2013-08-21,209
16,2013-08-22,216
16,2013-08-23,241
16,2013-08-24,261
16,2013-08-25,300
16,2013-08-26,194
16,2013-08-27,206
16,2013-08-28,233
16,2013-08-29,222
16,2013-08-30,239
16,2013-08-31,253
16,2013-09-01,297
16,2013-09-02,169
16,2013-09-03,230
16,2013-09-04,243
16,2013-09-05,225
16,2013-09-06,209
16,2013-09-07,256
16,2013-09-08,275
16,2013-09-09,202
16,2013-09-10,241
16,2013-09-11,193
16,2013-09-12,229
16,2013-09-13,186
16,2013-09-14,261
16,2013-09-15,281
16,2013-09-16,170
16,2013-09-17,191
16,2013-09-18,208
16,2013-09-19,223
16,2013-09-20,240
16,2013-09-21,255
16,2013-09-22,261
16,2013-09-23,188
16,2013-09-24,190
16,2013-09-25,193
16,2013-09-26,221
16,2013-09-27,245
16,2013-09-28,256
16,2013-09-29,253
16,2013-09-30,162
16,2013-10-01,182
16,2013-10-02,196
16,2013-10-03,207
16,2013-10-04,223
16,2013-10-05,239
16,2013-10-06,278
16,2013-10-07,169
16,2013-10-08,232
16,2013-10-09,184
16,2013-10-10,201
16,2013-10-11,223
16,2013-10-12,218
16,2013-10-13,253
16,2013-10-14,163
16,2013-10-15,197
16,2013-10-16,178
16,2013-10-17,204
16,2013-10-18,219
16,2013-10-19,246
16,2013-10-20,260
16,2013-10-21,152
16,2013-10-22,175
16,2013-10-23,196
16,2013-10-24,195
16,2013-10-25,227
16,2013-10-26,213
16,2013-10-27,277
16,2013-10-28,155
16,2013-10-29,207
16,2013-10-30,192
16,2013-10-31,211
16,2013-11-01,220
16,2013-11-02,244
16,2013-11-03,253
16,2013-11-04,168
16,2013-11-05,183
16,2013-11-06,216
16,2013-11-07,204
16,2013-11-08,229
16,2013-11-09,273
16,2013-11-10,254
16,2013-11-11,166
16,2013-11-12,202
16,2013-11-13,222
16,2013-11-14,237
16,2013-11-15,216
16,2013-11-16,246
16,2013-11-17,270
16,2013-11-18,173
16,2013-11-19,208
16,2013-11-20,197
16,2013-11-21,196
16,2013-11-22,246
16,2013-11-23,228
16,2013-11-24,273
16,2013-11-25,191
16,2013-11-26,211
16,2013-11-27,209
16,2013-11-28,211
16,2013-11-29,263
16,2013-11-30,234
16,2013-12-01,184
16,2013-12-02,118
16,2013-12-03,141
16,2013-12-04,129
16,2013-12-05,182
16,2013-12-06,174
16,2013-12-07,189
16,2013-12-08,212
16,2013-12-09,135
16,2013-12-10,161
16,2013-12-11,128
16,2013-12-12,167
16,2013-12-13,158
16,2013-12-14,182
16,2013-12-15,181
16,2013-12-16,124
16,2013-12-17,157
16,2013-12-18,149
16,2013-12-19,160
16,2013-12-20,179
16,2013-12-21,191
16,2013-12-22,198
16,2013-12-23,121
16,2013-12-24,171
16,2013-12-25,160
16,2013-12-26,168
16,2013-12-27,175
16,2013-12-28,177
16,2013-12-29,191
16,2013-12-30,122
16,2013-12-31,149
16,2014-01-01,169
16,2014-01-02,167
16,2014-01-03,170
16,2014-01-04,204
16,2014-01-05,198
16,2014-01-06,113
16,2014-01-07,162
16,2014-01-08,136
16,2014-01-09,162
16,2014-01-10,162
16,2014-01-11,195
16,2014-01-12,204
16,2014-01-13,135
16,2014-01-14,157
16,2014-01-15,167
16,2014-01-16,152
16,2014-01-17,207
16,2014-01-18,184
16,2014-01-19,217
16,2014-01-20,142
16,2014-01-21,146
16,2014-01-22,150
16,2014-01-23,154
16,2014-01-24,177
16,2014-01-25,182
16,2014-01-26,201
16,2014-01-27,132
16,2014-01-28,160
16,2014-01-29,149
16,2014-01-30,157
16,2014-01-31,157
16,2014-02-01,202
16,2014-02-02,216
16,2014-02-03,145
