Sku,Date,ShippedQty
8,2013-01-01,416
8,2013-01-02,386
8,2013-01-03,398
8,2013-01-04,430
8,2013-01-05,481
8,2013-01-06,521
8,2013-01-07,346
8,2013-01-08,375
8,2013-01-09,424
8,2013-01-10,431
8,2013-01-11,478
8,2013-01-12,514
8,2013-01-13,571
8,2013-01-14,337
8,2013-01-15,410
8,2013-01-16,438
8,2013-01-17,437
8,2013-01-18,463
8,2013-01-19,451
8,2013-01-20,537
8,2013-01-21,355
8,2013-01-22,395
8,2013-01-23,420
8,2013-01-24,461
8,2013-01-25,433
8,2013-01-26,495
8,2013-01-27,497
8,2013-01-28,352
8,2013-01-29,410
8,2013-01-30,409
8,2013-01-31,438
8,2013-02-01,521
8,2013-02-02,570
8,2013-02-03,578
8,2013-02-04,379
8,2013-02-05,436
8,2013-02-06,429
8,2013-02-07,463
8,2013-02-08,489
8,2013-02-09,565
8,2013-02-10,577
8,2013-02-11,371
8,2013-02-12,442
8,2013-02-13,423
8,2013-02-14,463
8,2013-02-15,488
8,2013-02-16,538
8,2013-02-17,567
8,2013-02-18,399
8,2013-02-19,463
8,2013-02-20,420
8,2013-02-21,506
8,2013-02-22,535
8,2013-02-23,538
8,2013-02-24,598
8,2013-02-25,380
8,2013-02-26,446
8,2013-02-27,445
8,2013-02-28,449
8,2013-03-01,624
8,2013-03-02,638
8,2013-03-03,698
8,2013-03-04,453
8,2013-03-05,503
8,2013-03-06,585
8,2013-03-07,582
8,2013-03-08,605
8,2013-03-09,670
8,2013-03-10,627
8,2013-03-11,402
8,2013-03-12,530
8,2013-03-13,550
8,2013-03-14,556
8,2013-03-15,592
8,2013-03-16,672
8,2013-03-17,699
8,2013-03-18,454
8,2013-03-19,528
8,2013-03-20,564
8,2013-03-21,611
8,2013-03-22,577
8,2013-03-23,678
8,2013-03-24,685
8,2013-03-25,453
8,2013-03-26,509
8,2013-03-27,539
8,2013-03-28,619
8,2013-03-29,660
8,2013-03-30,630
8,2013-03-31,708
8,2013-04-01,548
8,2013-04-02,615
8,2013-04-03,621
8,2013-04-04,688
8,2013-04-05,667
8,2013-04-06,778
8,2013-04-07,796
8,2013-04-08,495
8,2013-04-09,620
8,2013-04-10,645
8,2013-04-11,683
8,2013-04-12,714
8,2013-04-13,758
8,2013-04-14,831
8,2013-04-15,515
8,2013-04-16,587
8,2013-04-17,631
8,2013-04-18,721
8,2013-04-19,727
8,2013-04-20,743
8,2013-04-21,795
8,2013-04-22,543
8,2013-04-23,609
8,2013-04-24,650
8,2013-04-25,643
8,2013-04-26,770
8,2013-04-27,752
8,2013-04-28,771
8,2013-04-29,563
8,2013-04-30,599
8,2013-05-01,693
8,2013-05-02,696
8,2013-05-03,739
8,2013-05-04,828
8,2013-05-05,839
8,2013-05-06,537
8,2013-05-07,675
8,2013-05-08,671
8,2013-05-09,688
8,2013-05-10,783
8,2013-05-11,870
8,2013-05-12,856
8,2013-05-13,533
8,2013-05-14,687
8,2013-05-15,668
8,2013-05-16,713
8,2013-05-17,768
8,2013-05-18,836
8,2013-05-19,888
8,2013-05-20,591
8,2013-05-21,656
8,2013-05-22,681
8,2013-05-23,694
8,2013-05-24,761
8,2013-05-25,792
8,2013-05-26,891
8,2013-05-27,556
8,2013-05-28,638
8,2013-05-29,711
8,2013-05-30,757
8,2013-05-31,723
8,2013-06-01,881
8,2013-06-02,939
8,2013-06-03,595
8,2013-06-04,660
8,2013-06-05,714
8,2013-06-06,758
8,2013-06-07,867
8,2013-06-08,870
8,2013-06-09,919
8,2013-06-10,612
8,2013-06-11,752
8,2013-06-12,741
8,2013-06-13,743
8,2013-06-14,888
8,2013-06-15,873
8,2013-06-16,913
8,2013-06-17,615
8,2013-06-18,706
8,2013-06-19,714
8,2013-06-20,797
8,2013-06-21,844
8,2013-06-22,806
8,2013-06-23,890
8,2013-06-24,605
8,2013-06-25,680
8,2013-06-26,729
8,2013-06-27,726
8,2013-06-28,758
8,2013-06-29,840
8,2013-06-30,936
8,2013-07-01,623
