Sku,Date,ShippedQty
43,2013-01-01,253
43,2013-01-02,255
43,2013-01-03,306
43,2013-01-04,323
43,2013-01-05,309
43,2013-01-06,348
43,2013-01-07,249
43,2013-01-08,273
43,2013-01-09,278
43,2013-01-10,288
43,2013-01-11,325
43,2013-01-12,307
43,2013-01-13,336
43,2013-01-14,237
43,2013-01-15,279
43,2013-01-16,275
43,2013-01-17,256
43,2013-01-18,293
43,2013-01-19,322
43,2013-01-20,352
43,2013-01-21,245
43,2013-01-22,281
43,2013-01-23,262
43,2013-01-24,304
43,2013-01-25,298
43,2013-01-26,308
43,2013-01-27,317
43,2013-01-28,251
43,2013-01-29,281
43,2013-01-30,265
43,2013-01-31,289
43,2013-02-01,339
43,2013-02-02,358
43,2013-02-03,419
43,2013-02-04,244
43,2013-02-05,296
43,2013-02-06,300
43,2013-02-07,335
43,2013-02-08,302
43,2013-02-09,348
43,2013-02-10,370
43,2013-02-11,234
43,2013-02-12,308
43,2013-02-13,313
43,2013-02-14,315
43,2013-02-15,313
43,2013-02-16,357
43,2013-02-17,394
43,2013-02-18,246
43,2013-02-19,298
43,2013-02-20,307
43,2013-02-21,312
43,2013-02-22,360
43,2013-02-23,364
43,2013-02-24,365
43,2013-02-25,282
43,2013-02-26,304
43,2013-02-27,303
43,2013-02-28,363
43,2013-03-01,400
43,2013-03-02,400
43,2013-03-03,488
43,2013-03-04,283
43,2013-03-05,359
43,2013-03-06,367
43,2013-03-07,383
43,2013-03-08,404
43,2013-03-09,430
43,2013-03-10,449
43,2013-03-11,293
43,2013-03-12,352
43,2013-03-13,376
43,2013-03-14,387
43,2013-03-15,393
43,2013-03-16,430
43,2013-03-17,459
43,2013-03-18,318
43,2013-03-19,354
43,2013-03-20,357
43,2013-03-21,393
43,2013-03-22,435
43,2013-03-23,450
43,2013-03-24,417
43,2013-03-25,332
43,2013-03-26,368
43,2013-03-27,368
43,2013-03-28,377
43,2013-03-29,374
43,2013-03-30,450
43,2013-03-31,490
43,2013-04-01,385
43,2013-04-02,415
43,2013-04-03,422
43,2013-04-04,447
43,2013-04-05,495
43,2013-04-06,460
43,2013-04-07,573
43,2013-04-08,346
43,2013-04-09,442
43,2013-04-10,415
43,2013-04-11,391
43,2013-04-12,450
43,2013-04-13,512
43,2013-04-14,556
43,2013-04-15,375
43,2013-04-16,434
43,2013-04-17,418
43,2013-04-18,438
43,2013-04-19,477
43,2013-04-20,510
43,2013-04-21,558
43,2013-04-22,339
43,2013-04-23,418
43,2013-04-24,428
43,2013-04-25,426
43,2013-04-26,432
43,2013-04-27,508
43,2013-04-28,548
43,2013-04-29,347
43,2013-04-30,404
43,2013-05-01,440
43,2013-05-02,463
43,2013-05-03,503
43,2013-05-04,536
43,2013-05-05,526
43,2013-05-06,385
43,2013-05-07,474
43,2013-05-08,456
43,2013-05-09,498
43,2013-05-10,505
43,2013-05-11,559
43,2013-05-12,554
43,2013-05-13,369
43,2013-05-14,422
43,2013-05-15,435
43,2013-05-16,509
43,2013-05-17,506
43,2013-05-18,502
43,2013-05-19,588
43,2013-05-20,391
43,2013-05-21,436
43,2013-05-22,450
43,2013-05-23,471
43,2013-05-24,519
43,2013-05-25,558
43,2013-05-26,537
43,2013-05-27,371
43,2013-05-28,481
43,2013-05-29,438
43,2013-05-30,463
43,2013-05-31,537
43,2013-06-01,555
43,2013-06-02,593
43,2013-06-03,420
43,2013-06-04,503
43,2013-06-05,486
43,2013-06-06,531
43,2013-06-07,531
43,2013-06-08,583
43,2013-06-09,593
43,2013-06-10,420
43,2013-06-11,457
43,2013-06-12,493
43,2013-06-13,497
43,2013-06-14,560
43,2013-06-15,588
43,2013-06-16,666
43,2013-06-17,386
43,2013-06-18,487
43,2013-06-19,498
43,2013-06-20,517
43,2013-06-21,523
43,2013-06-22,556
43,2013-06-23,635
43,2013-06-24,405
43,2013-06-25,459
43,2013-06-26,485
43,2013-06-27,543
43,2013-06-28,486
43,2013-06-29,573
43,2013-06-30,609
43,2013-07-01,431
43,2013-07-02,523
43,2013-07-03,499
43,2013-07-04,534
43,2013-07-05,610
43,2013-07-06,632
43,2013-07-07,635
43,2013-07-08,461
43,2013-07-09,524
43,2013-07-10,486
43,2013-07-11,571
43,2013-07-12,635
43,2013-07-13,655
43,2013-07-14,685
43,2013-07-15,416
43,2013-07-16,507
43,2013-07-17,521
43,2013-07-18,555
43,2013-07-19,599
43,2013-07-20,574
43,2013-07-21,628
43,2013-07-22,453
43,2013-07-23,471
43,2013-07-24,531
43,2013-07-25,522
43,2013-07-26,572
43,2013-07-27,638
43,2013-07-28,635
43,2013-07-29,441
43,2013-07-30,525
43,2013-07-31,537
43,2013-08-01,486
43,2013-08-02,512
43,2013-08-03,553
43,2013-08-04,597
43,2013-08-05,363
43,2013-08-06,434
43,2013-08-07,412
43,2013-08-08,500
43,2013-08-09,502
43,2013-08-10,549
43,2013-08-11,587
43,2013-08-12,371
43,2013-08-13,473
43,2013-08-14,433
43,2013-08-15,526
43,2013-08-16,545
43,2013-08-17,531
43,2013-08-18,613
43,2013-08-19,358
43,2013-08-20,461
43,2013-08-21,412
43,2013-08-22,482
43,2013-08-23,524
43,2013-08-24,537
43,2013-08-25,574
43,2013-08-26,352
43,2013-08-27,431
43,2013-08-28,402
43,2013-08-29,452
43,2013-08-30,512
43,2013-08-31,511
43,2013-09-01,536
43,2013-09-02,351
43,2013-09-03,420
43,2013-09-04,423
43,2013-09-05,445
43,2013-09-06,446
43,2013-09-07,537
43,2013-09-08,543
43,2013-09-09,370
43,2013-09-10,409
43,2013-09-11,444
43,2013-09-12,471
43,2013-09-13,472
43,2013-09-14,537
43,2013-09-15,542
43,2013-09-16,343
43,2013-09-17,437
43,2013-09-18,405
43,2013-09-19,487
43,2013-09-20,469
43,2013-09-21,516
43,2013-09-22,551
43,2013-09-23,372
43,2013-09-24,372
43,2013-09-25,441
43,2013-09-26,435
43,2013-09-27,449
43,2013-09-28,492
43,2013-09-29,572
43,2013-09-30,360
43,2013-10-01,387
43,2013-10-02,385
43,2013-10-03,429
43,2013-10-04,456
43,2013-10-05,463
43,2013-10-06,544
43,2013-10-07,324
43,2013-10-08,365
43,2013-10-09,366
43,2013-10-10,454
43,2013-10-11,453
43,2013-10-12,498
43,2013-10-13,517
43,2013-10-14,356
43,2013-10-15,366
43,2013-10-16,382
43,2013-10-17,412
43,2013-10-18,462
43,2013-10-19,466
43,2013-10-20,487
43,2013-10-21,348
43,2013-10-22,366
43,2013-10-23,379
43,2013-10-24,375
43,2013-10-25,411
43,2013-10-26,454
43,2013-10-27,500
43,2013-10-28,320
43,2013-10-29,381
43,2013-10-30,390
43,2013-10-31,385
43,2013-11-01,484
43,2013-11-02,471
43,2013-11-03,562
43,2013-11-04,326
43,2013-11-05,420
43,2013-11-06,439
43,2013-11-07,441
43,2013-11-08,485
43,2013-11-09,540
43,2013-11-10,560
43,2013-11-11,369
43,2013-11-12,391
43,2013-11-13,368
43,2013-11-14,445
43,2013-11-15,491
43,2013-11-16,515
43,2013-11-17,555
43,2013-11-18,351
43,2013-11-19,379
43,2013-11-20,407
43,2013-11-21,443
43,2013-11-22,499
43,2013-11-23,484
43,2013-11-24,520
43,2013-11-25,374
43,2013-11-26,415
43,2013-11-27,416
43,2013-11-28,461
43,2013-11-29,519
43,2013-11-30,552
43,2013-12-01,381
43,2013-12-02,232
43,2013-12-03,299
43,2013-12-04,325
43,2013-12-05,309
43,2013-12-06,337
43,2013-12-07,357
43,2013-12-08,401
43,2013-12-09,249
43,2013-12-10,315
43,2013-12-11,313
43,2013-12-12,335
43,2013-12-13,314
43,2013-12-14,374
43,2013-12-15,384
43,2013-12-16,258
43,2013-12-17,252
43,2013-12-18,308
43,2013-12-19,323
43,2013-12-20,335
43,2013-12-21,378
43,2013-12-22,380
43,2013-12-23,256
43,2013-12-24,285
43,2013-12-25,286
43,2013-12-26,331
43,2013-12-27,364
43,2013-12-28,336
43,2013-12-29,354
43,2013-12-30,258
43,2013-12-31,289
43,2014-01-01,298
43,2014-01-02,322
43,2014-01-03,334
43,2014-01-04,385
43,2014-01-05,369
43,2014-01-06,289
43,2014-01-07,311
43,2014-01-08,312
43,2014-01-09,361
43,2014-01-10,369
43,2014-01-11,403
43,2014-01-12,366
